% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.375       9.0477868       5.7071745       214.15020
0.375       9.2991143       5.3992822       219.95358
0.375       9.5504417       5.0994630       225.04278
0.375       9.8017691       4.9481445       236.06197
0.375       10.053096       4.7822152       246.14948
0.375       10.304424       4.5627739       252.91254
0.375       10.555751       4.3027605       256.38044
0.375       10.807079       4.2031990       268.76652
0.375       11.058406       3.9729044       272.17986
0.375       11.309734       3.8962271       285.54308
0.375       11.561061       3.8256954       299.48406
0.375       11.812388       3.5971792       300.36235
0.375       12.063716       3.4745156       309.03510
0.375       12.315043       3.3895383       320.71452
0.375       12.566371       3.2340595       325.12313
0.375       12.817698       3.1568096       336.78191
0.375       13.069025       3.0517166       345.09930
0.375       13.320353       2.9127160       348.75110
0.375       13.571680       2.8535974       361.37976
0.375       13.823008       2.7412193       366.79355
0.375       14.074335       2.6989657       381.19859
0.375       14.325663       2.6265541       391.20172
0.375       14.576990       2.4932179       391.23171
0.375       14.828317       2.4551689       405.53397
0.375       15.079645       2.3814351       413.69696
0.375       15.330972       2.2987598       419.63619
0.375       15.582300       2.2405541       429.45766
0.375       15.833627       2.2237701       447.19956
0.375       16.084954       2.1283381       448.71478
0.375       16.587609       2.0366713       470.91506
0.375       17.090264       1.9109278       483.23774
0.375       17.592919       1.8341500       505.96305
0.375       18.095574       1.7384880       521.86602
0.375       18.598229       1.6787432       547.10322
0.375       19.100883       1.5740784       555.72120
0.375       19.603538       1.5229598       581.24881
0.375       20.106193       1.4733637       606.69408
0.375       20.608848       1.4214031       630.30197
0.375       21.111503       1.3635682       649.98684
0.375       21.614157       1.3021812       666.12635
0.375       22.116812       1.2507623       685.50819
0.375       22.619467       1.2239230       717.58188
0.375       23.122122       1.1806121       739.36786
0.375       23.624777       1.1472175       766.33589
0.375       24.127432       1.1114648       790.85934
0.375       24.630086       1.0780461       816.02865
0.375       25.132741       1.0344184       831.92867
0.375       25.635396       1.0061618       858.73308
0.375       26.138051      0.97423673       881.36207
0.375       26.640706      0.94042901       900.81052
0.375       27.143361      0.90146819       913.29590
0.375       27.646015      0.89276149       955.65986
0.375       28.148670      0.86801288       980.77656
0.375       28.651325      0.84193739       1003.1923
0.375       29.153980      0.81063695       1017.6307
0.375       29.656635      0.80083098       1058.2219
0.375       30.159289      0.78738028       1094.2539
0.375       30.661944      0.76678311       1119.8036
0.375       31.164599      0.75391341       1156.0493
0.375       31.667254      0.72823757       1171.5870
0.375       32.169909      0.71171160       1200.3939
0.375       33.175218      0.68192494       1261.3866
0.375       34.180528      0.65410084       1323.2785
0.375       35.185838      0.62277887       1374.3831
0.375       36.191147      0.59311320       1424.3440
0.375       37.196457      0.57216602       1491.7534
0.375       38.201767      0.55585817       1569.9456
0.375       39.207076      0.53234049       1625.3733
0.375       40.212386      0.50937042       1677.9673
0.375       41.217696      0.49406481       1752.6908
0.375       42.223005      0.48527140       1850.5566
0.375       43.228315      0.46443479       1900.6403
0.375       44.233625      0.45390013       1990.1607
0.375       45.238934      0.43460575       2038.4629
0.375       46.244244      0.41947741       2101.6089
0.375       47.249554      0.41660596       2226.3265
0.375       48.254863      0.40027156       2278.4959
0.375       49.260173      0.39207844       2374.2750
0.375       50.265482      0.38240177       2460.3660
0.375       51.270792      0.37497993       2560.2853
0.375       52.276102      0.36333554       2629.5881
0.375       53.281411      0.35219440       2698.8570
0.375       54.286721      0.34808982       2821.2555
0.375       55.292031      0.33931561       2905.7732
0.375       56.297340      0.33079674       2990.1647
0.375       57.302650      0.32595646       3107.0910
0.375       58.307960      0.31503329       3163.8089
0.375       59.313269      0.31100962       3287.7566
0.375       60.318579      0.30262945       3364.6102
0.375       61.323889      0.29425149       3437.7793
0.375       62.329198      0.29268647       3590.4388
0.375       63.334508      0.28822153       3709.5213
0.375       64.339818      0.28245821       3811.2192
0.375       66.350437      0.27092755       4009.1729
0.375       68.361056      0.25914447       4194.0972
0.375       70.371675      0.25517288       4505.0379
0.375       72.382295      0.23920548       4595.5598
0.375       74.392914      0.23873064       4979.3554
0.375       76.403533      0.22994375       5195.5579
0.375       78.414153      0.21785531       5321.3494
0.375       80.424772      0.21354748       5627.7426
0.375       82.435391      0.21161664       6005.6662
0.375       84.446011      0.20378609       6217.0192
0.375       86.456630      0.20102145       6581.2377
0.375       88.467249      0.19200283       6734.8118
0.375       90.477868      0.18847693       7072.2163
0.375       92.488488      0.18363801       7360.3059
0.375       94.499107      0.18345569       7843.0424
0.375       96.509726      0.17465292       7953.5199
0.375       98.520346      0.17415648       8436.9926
0.375       100.53096      0.16808673       8651.7357
0.375       102.54158      0.16450014       8985.3829
0.375       104.55220      0.16121773       9334.3189
0.375       106.56282      0.16033869       9829.3710
0.375       108.57344      0.15586668       10106.351
0.375       110.58406      0.15269981       10461.317
0.375       112.59468      0.15072021       10899.219
0.375       114.60530      0.14676927       11192.304
0.375       116.61592      0.14398070       11567.728
0.375       118.62654      0.14197877       12007.131
0.375       120.63716      0.13936625       12395.703
0.375       122.64778      0.13665943       12772.882
0.375       124.65840      0.13379720       13130.519
0.375       126.66902      0.13373847       13770.123
0.375       128.67964      0.12991665       14023.762
0.375       132.70087      0.12543499       14849.448
0.375       136.72211      0.12000656       15537.871
0.375       140.74335      0.11922393       16839.041
0.375       144.76459      0.11547114       17747.237
0.375       148.78583      0.11204143       18695.350
0.375       152.80707      0.10821181       19560.287
0.375       156.82831      0.10656757       20824.217
0.375       160.84954      0.10360529       21842.970
0.375       164.87078      0.10009131       22724.679
0.375       168.89202     0.099284317       24231.389
0.375       172.91326     0.097073896       25424.804
0.375       176.93450     0.093157343       26141.163
0.375       180.95574     0.089285795       26802.154
0.375       184.97698     0.088559719       28396.153
0.375       188.99821     0.087710069       29998.035
0.375       193.01945     0.085082507       30996.580
0.375       197.04069     0.083500418       32361.353
0.375       201.06193     0.082219824       33856.054
0.375       205.08317     0.081632654       35671.735
0.375       209.10441     0.078788056       36493.894
0.375       213.12565     0.076635736       37584.495
0.375       217.14688     0.074928677       38866.831
0.375       221.16812     0.073311077       40179.771
0.375       225.18936     0.072302889       41828.233
0.375       229.21060     0.071155855       43409.521
0.375       233.23184     0.069579840       44721.585
0.375       237.25308     0.067966067       45983.070
0.375       241.27432     0.066545306       47350.107
0.375       245.29555     0.066299740       49573.675
0.375       249.31679     0.064938416       50983.136
0.375       253.33803     0.063919127       52650.472
0.375       257.35927     0.062711769       54155.025
0.375       265.40175     0.059278757       56141.069
0.375       273.44422     0.057967211       60042.523
