% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.250       6.6601764       11.139637       166.72414
0.250       6.7858401       10.762760       170.37457
0.250       6.9115038       10.368791       173.42673
0.250       7.0371675       10.152156       179.23475
0.250       7.1628313       9.6410008       179.49260
0.250       7.2884950       9.3052592       182.52078
0.250       7.4141587       9.0955897       187.79618
0.250       7.5398224       8.7016526       188.95368
0.250       7.6654861       8.4866028       193.65255
0.250       7.7911498       8.1827648       196.05368
0.250       7.9168135       7.8902677       198.34134
0.250       8.0424772       7.7283069       203.66862
0.250       8.2938046       7.1028966       205.28969
0.250       8.5451320       6.8553416       216.69839
0.250       8.7964594       6.5029074       224.23404
0.250       9.0477868       6.1441968       230.54859
0.250       9.2991143       5.7178696       232.93205
0.250       9.5504417       5.4699190       241.39125
0.250       9.8017691       5.1966156       247.91583
0.250       10.053096       4.8618716       250.24954
0.250       10.304424       4.5953673       254.71918
0.250       10.555751       4.4749056       266.63772
0.250       10.807079       4.1549854       265.68358
0.250       11.058406       4.0024826       274.20623
0.250       11.309734       3.8284187       280.57360
0.250       11.561061       3.6914571       288.97559
0.250       11.812388       3.5062534       292.77009
0.250       12.063716       3.3587614       298.73954
0.250       12.315043       3.1779747       300.69660
0.250       12.566371       3.0596013       307.58467
0.250       12.817698       2.9479098       314.49559
0.250       13.069025       2.8043123       317.12190
0.250       13.320353       2.6896822       322.04637
0.250       13.571680       2.5651498       324.85073
0.250       13.823008       2.5066772       335.41024
0.250       14.074335       2.3916557       337.79451
0.250       14.325663       2.2980201       342.26952
0.250       14.576990       2.2418676       351.79023
0.250       14.828317       2.1591186       356.63369
0.250       15.079645       2.0627495       358.33570
0.250       15.330972       1.9882857       362.95948
0.250       15.582300       1.9109775       366.28614
0.250       15.833627       1.8528635       372.61036
0.250       16.084954       1.8014487       379.79712
0.250       16.587609       1.6567024       383.05943
0.250       17.090264       1.5275081       386.27810
0.250       17.592919       1.4481574       399.48431
0.250       18.095574       1.3837297       415.37332
0.250       18.598229       1.2980263       423.02739
0.250       19.100883       1.1942617       421.62865
0.250       19.603538       1.1377759       434.24056
0.250       20.106193       1.0672925       439.48417
0.250       20.608848       1.0092107       447.52082
0.250       21.111503      0.95139121       453.50996
0.250       21.614157      0.91326539       467.17780
0.250       22.116812      0.86588594       474.56810
0.250       22.619467      0.81775819       479.44884
0.250       23.122122      0.77522676       485.49200
0.250       23.624777      0.74216342       495.76167
0.250       24.127432      0.69102782       491.69871
0.250       24.630086      0.66258689       501.54615
0.250       25.132741      0.64360073       517.61442
0.250       25.635396      0.61424834       524.24506
0.250       26.138051      0.58213479       526.63948
0.250       26.640706      0.55476693       531.39566
0.250       27.143361      0.54139736       548.50077
0.250       27.646015      0.50587517       541.51595
0.250       28.148670      0.48843592       551.88870
0.250       28.651325      0.47053579       560.65675
0.250       29.153980      0.44994292       564.83452
0.250       29.656635      0.43439644       574.01351
0.250       30.159289      0.42030437       584.11382
0.250       30.661944      0.40026447       584.54288
0.250       31.164599      0.38189428       585.59593
0.250       31.667254      0.36484171       586.95656
0.250       32.169909      0.35433949       597.63951
0.250       33.175218      0.33281009       615.61347
0.250       34.180528      0.30627650       619.61259
0.250       35.185838      0.28218931       622.75109
0.250       36.191147      0.26561195       637.85934
0.250       37.196457      0.25137248       655.37930
0.250       38.201767      0.23106003       652.59753
0.250       39.207076      0.21701497       662.60290
0.250       40.212386      0.20512866       675.73456
0.250       41.217696      0.19586030       694.81280
0.250       42.223005      0.18392813       701.40014
0.250       43.228315      0.17154342       702.01962
0.250       44.233625      0.16371491       717.82087
0.250       45.238934      0.15169111       711.48785
0.250       46.244244      0.14686212       735.78866
0.250       47.249554      0.13719711       733.17618
0.250       48.254863      0.12855437       731.77974
0.250       49.260173      0.12283926       743.86689
0.250       50.265482      0.11579492       745.02239
0.250       51.270792      0.11197748       764.55907
0.250       52.276102      0.10400943       752.75310
0.250       53.281411     0.099810969       764.84898
0.250       54.286721     0.094270428       764.05843
0.250       55.292031     0.090225252       772.65565
0.250       56.297340     0.085348603       771.49002
0.250       57.302650     0.082597607       787.33915
0.250       58.307960     0.077368514       776.99468
0.250       59.313269     0.074628536       788.91601
0.250       60.318579     0.071820411       798.49362
0.250       61.323889     0.068429288       799.46847
0.250       62.329198     0.065331943       801.43897
0.250       63.334508     0.062141248       799.78164
0.250       64.339818     0.060325532       813.97468
0.250       66.350437     0.055660085       823.65527
0.250       68.361056     0.051031374       825.91208
0.250       70.371675     0.046687153       824.25449
0.250       72.382295     0.043097615       827.98131
0.250       74.392914     0.038924405       811.87086
0.250       76.403533     0.036431520       823.16687
0.250       78.414153     0.034169104       834.61697
0.250       80.424772     0.031351298       826.21923
0.250       82.435391     0.028918226       820.69733
0.250       84.446011     0.027669598       844.13231
0.250       86.456630     0.025359944       830.25874
0.250       88.467249     0.023691790       831.02809
0.250       90.477868     0.022145391       830.96111
0.250       92.488488     0.021435432       859.14317
0.250       94.499107     0.019592504       837.61283
0.250       96.509726     0.018231138       830.22782
0.250       98.520346     0.017113642       829.06860
0.250       100.53096     0.016312888       839.65460
0.250       102.54158     0.015052609       822.20878
0.250       104.55220     0.014582651       844.31854
0.250       106.56282     0.013356554       818.80754
0.250       108.57344     0.012587032       816.13952
0.250       110.58406     0.011834839       810.79344
0.250       112.59468     0.011108929       803.33385
0.250       114.60530     0.010704674       816.31506
0.250       116.61592     0.010131781       814.00971
0.250       118.62654    0.0094331714       797.76240
0.250       120.63716    0.0090069952       801.11245
0.250       122.64778    0.0085073753       795.14237
0.250       124.65840    0.0081116465       796.05648
0.250       126.66902    0.0076733007       790.06653
0.250       128.67964    0.0073878750       797.47901
0.250       132.70087    0.0064687256       765.79114
0.250       136.72211    0.0059586273       771.49436
0.250       140.74335    0.0052303623       738.72993
0.250       144.76459    0.0050909633       782.45119
0.250       148.78583    0.0044311948       739.39379
0.250       152.80707    0.0041041561       741.86426
0.250       156.82831    0.0036938160       721.80329
0.250       160.84954    0.0033112372       698.10387
0.250       164.87078    0.0030655945       696.01093
0.250       168.89202    0.0027032557       659.75817
0.250       172.91326    0.0024803287       649.62750
0.250       176.93450    0.0022660973       635.89641
0.250       180.95574    0.0020812686       624.76324
0.250       184.97698    0.0019195616       615.49615
0.250       188.99821    0.0017969963       614.59716
0.250       193.01945    0.0016990245       618.97503
0.250       197.04069    0.0016959973       657.29932
0.250       201.06193    0.0013504745       556.09140
0.250       205.08317    0.0012005444       524.61239
0.250       209.10441    0.0012032852       557.35050
0.250       213.12565    0.0011158377       547.24077
0.250       217.14688    0.0011328523       587.63053
0.250       221.16812   0.00091152343       499.58075
0.250       225.18936   0.00092535686       535.33189
0.250       229.21060   0.00079866104       487.23318
0.250       233.23184   0.00081958261       526.77663
0.250       237.25308   0.00086336503       584.11758
0.250       241.27432   0.00074779391       532.09044
0.250       245.29555   0.00062833734       469.82072
0.250       249.31679   0.00072415867       568.53681
0.250       253.33803   0.00050374702       414.93868
0.250       257.35927   0.00053988088       466.21652
0.250       265.40175   0.00044315519       419.69851
0.250       273.44422   0.00038831889       402.22128
