% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.250       9.2991143       5.9096440       240.74448
0.250       9.5504417       5.6516251       249.41006
0.250       9.8017691       5.4156630       258.36596
0.250       10.053096       5.0679349       260.85600
0.250       10.304424       4.8316843       267.81812
0.250       10.555751       4.6831019       279.04312
0.250       10.807079       4.4071047       281.80492
0.250       11.058406       4.2780785       293.08704
0.250       11.309734       4.1162929       301.67106
0.250       11.561061       3.9902888       312.36881
0.250       11.812388       3.7989056       317.20638
0.250       12.063716       3.6512436       324.75389
0.250       12.315043       3.4793644       329.21377
0.250       12.566371       3.3604597       337.83026
0.250       12.817698       3.2470160       346.40551
0.250       13.069025       3.1160834       352.37813
0.250       13.320353       3.0307770       362.88701
0.250       13.571680       2.9140843       369.03981
0.250       13.823008       2.8387988       379.85034
0.250       14.074335       2.7415563       387.21404
0.250       14.325663       2.6145844       389.41894
0.250       14.576990       2.5837807       405.44269
0.250       14.828317       2.4893889       411.18628
0.250       15.079645       2.4038177       417.58521
0.250       15.330972       2.3201478       423.54055
0.250       15.582300       2.2502490       431.31592
0.250       15.833627       2.1928889       440.98937
0.250       16.084954       2.1430217       451.81051
0.250       16.587609       1.9859317       459.18316
0.250       17.090264       1.8467649       467.01216
0.250       17.592919       1.7769644       490.18802
0.250       18.095574       1.7205102       516.46937
0.250       18.598229       1.6402193       534.54825
0.250       19.100883       1.5384423       543.14003
0.250       19.603538       1.4410269       549.97853
0.250       20.106193       1.4188394       584.24235
0.250       20.608848       1.3330778       591.13529
0.250       21.111503       1.2879191       613.92635
0.250       21.614157       1.2360672       632.30594
0.250       22.116812       1.1960983       655.54833
0.250       22.619467       1.1404409       668.63660
0.250       23.122122       1.1180040       700.15900
0.250       23.624777       1.0617970       709.27537
0.250       24.127432       1.0120083       720.09141
0.250       24.630086      0.97074211       734.80472
0.250       25.132741      0.96441391       775.62768
0.250       25.635396      0.92201011       786.91176
0.250       26.138051      0.88935235       804.56977
0.250       26.640706      0.85614742       820.07956
0.250       27.143361      0.84983258       860.98281
0.250       27.646015      0.80664422       863.47530
0.250       28.148670      0.78364919       885.45317
0.250       28.651325      0.76517450       911.72714
0.250       29.153980      0.73915596       927.89725
0.250       29.656635      0.72107740       952.83509
0.250       30.159289      0.70170850       975.19242
0.250       30.661944      0.68421974       999.22877
0.250       31.164599      0.66993522       1027.2773
0.250       31.667254      0.63491465       1021.4493
0.250       32.169909      0.62603983       1055.8974
0.250       33.175218      0.59953023       1108.9775
0.250       34.180528      0.57372069       1160.6655
0.250       35.185838      0.54612651       1205.2224
0.250       36.191147      0.52562910       1262.2829
0.250       37.196457      0.50237229       1309.7870
0.250       38.201767      0.47735906       1348.2356
0.250       39.207076      0.46331672       1414.6259
0.250       40.212386      0.44207908       1456.2963
0.250       41.217696      0.42563970       1509.9533
0.250       42.223005      0.41402138       1578.8485
0.250       43.228315      0.39731161       1625.9472
0.250       44.233625      0.38772302       1700.0020
0.250       45.238934      0.36724937       1722.5364
0.250       46.244244      0.35598102       1783.4878
0.250       47.249554      0.34897701       1864.9200
0.250       48.254863      0.33325038       1896.9862
0.250       49.260173      0.32862427       1990.0211
0.250       50.265482      0.31805702       2046.3731
0.250       51.270792      0.30904091       2110.0673
0.250       52.276102      0.29905695       2164.3812
0.250       53.281411      0.29343993       2248.6229
0.250       54.286721      0.28128571       2279.8106
0.250       55.292031      0.27483140       2353.5544
0.250       56.297340      0.27084643       2448.2570
0.250       57.302650      0.25966062       2475.1440
0.250       58.307960      0.25898669       2600.9455
0.250       59.313269      0.25267355       2671.0722
0.250       60.318579      0.24765084       2753.3624
0.250       61.323889      0.23822405       2783.2033
0.250       62.329198      0.23504463       2883.3357
0.250       63.334508      0.22930293       2951.2165
0.250       64.339818      0.22559708       3043.9899
0.250       66.350437      0.21763171       3220.5036
0.250       68.361056      0.20754795       3359.0386
0.250       70.371675      0.20016185       3533.8267
0.250       72.382295      0.19371158       3721.5417
0.250       74.392914      0.18628799       3885.5262
0.250       76.403533      0.17711982       4002.0061
0.250       78.414153      0.17394876       4248.8848
0.250       80.424772      0.16401399       4322.3572
0.250       82.435391      0.16084781       4564.8501
0.250       84.446011      0.15518369       4734.2779
0.250       86.456630      0.15266979       4998.2534
0.250       88.467249      0.14982537       5255.3685
0.250       90.477868      0.14294380       5363.6776
0.250       92.488488      0.13945984       5589.6222
0.250       94.499107      0.13791821       5896.2379
0.250       96.509726      0.13393283       6099.1676
0.250       98.520346      0.13050292       6322.2003
0.250       100.53096      0.12753106       6564.2601
0.250       102.54158      0.12258508       6695.8842
0.250       104.55220      0.12016879       6957.6329
0.250       106.56282      0.11979530       7343.9074
0.250       108.57344      0.11348739       7358.4898
0.250       110.58406      0.11269156       7720.3906
0.250       112.59468      0.11096400       8024.2780
0.250       114.60530      0.10728297       8181.1647
0.250       116.61592      0.10773935       8656.0180
0.250       118.62654      0.10298803       8709.6878
0.250       120.63716      0.10070533       8957.0708
0.250       122.64778      0.10078700       9420.0637
0.250       124.65840     0.098448354       9661.4726
0.250       126.66902     0.095622559       9845.5914
0.250       128.67964     0.094191185       10167.402
0.250       132.70087     0.088998281       10535.938
0.250       136.72211     0.089529566       11591.857
0.250       140.74335     0.085627372       12093.904
0.250       144.76459     0.081979060       12599.701
0.250       148.78583     0.078525889       13102.912
0.250       152.80707     0.077733372       14051.028
0.250       156.82831     0.072973446       14259.637
0.250       160.84954     0.071682053       15112.635
0.250       164.87078     0.069797257       15846.732
0.250       168.89202     0.067576688       16492.806
0.250       172.91326     0.066234459       17347.590
0.250       176.93450     0.063544020       17831.279
0.250       180.95574     0.064399832       19331.790
0.250       184.97698     0.061057991       19577.886
0.250       188.99821     0.060216581       20594.889
0.250       193.01945     0.059758498       21770.739
0.250       197.04069     0.057859175       22423.854
0.250       201.06193     0.055628059       22906.235
0.250       205.08317     0.054394663       23769.312
0.250       209.10441     0.053076372       24584.481
0.250       213.12565     0.051316430       25167.138
0.250       217.14688     0.049706037       25783.401
0.250       221.16812     0.048779637       26734.768
0.250       225.18936     0.048948942       28317.648
0.250       229.21060     0.047057818       28708.211
0.250       233.23184     0.045747399       29403.578
0.250       237.25308     0.045765800       30963.274
0.250       241.27432     0.044352353       31558.780
0.250       245.29555     0.042864665       32050.789
0.250       249.31679     0.042606670       33450.487
0.250       253.33803     0.041886129       34501.793
0.250       257.35927     0.040338798       34834.747
0.250       265.40175     0.039040677       36974.212
0.250       273.44422     0.038171397       39537.989
