% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.250       7.7911498       5.8785654       140.84657
0.250       7.9168135       5.6461670       141.93033
0.250       8.0424772       5.5334123       145.82527
0.250       8.2938046       5.1111520       147.72379
0.250       8.5451320       4.9076585       155.13183
0.250       8.7964594       4.6395465       159.98140
0.250       9.0477868       4.3584093       163.54051
0.250       9.2991143       4.0573357       165.28596
0.250       9.5504417       3.8854201       171.46624
0.250       9.8017691       3.7012765       176.57743
0.250       10.053096       3.4632062       178.25765
0.250       10.304424       3.2760391       181.58940
0.250       10.555751       3.1831116       189.66604
0.250       10.807079       2.9645245       189.56155
0.250       11.058406       2.8455331       194.94474
0.250       11.309734       2.7196716       199.31677
0.250       11.561061       2.6157642       204.76792
0.250       11.812388       2.4756580       206.71599
0.250       12.063716       2.3959718       213.10579
0.250       12.315043       2.2549406       213.36009
0.250       12.566371       2.1834776       219.50711
0.250       12.817698       2.0978084       223.80314
0.250       13.069025       1.9991346       226.06946
0.250       13.320353       1.9212571       230.03977
0.250       13.571680       1.8205760       230.55785
0.250       13.823008       1.7886864       239.33825
0.250       14.074335       1.7061123       240.96920
0.250       14.325663       1.6386163       244.05724
0.250       14.576990       1.6171853       253.76609
0.250       14.828317       1.5437038       254.98219
0.250       15.079645       1.4784712       256.83633
0.250       15.330972       1.4265178       260.40932
0.250       15.582300       1.3771296       263.96097
0.250       15.833627       1.3367818       268.82647
0.250       16.084954       1.2862495       271.17833
0.250       16.587609       1.1939919       276.07243
0.250       17.090264       1.1061732       279.73043
0.250       17.592919       1.0382140       286.39857
0.250       18.095574      0.99049141       297.32953
0.250       18.598229      0.94560671       308.17368
0.250       19.100883      0.87070214       307.39743
0.250       19.603538      0.82381117       314.41360
0.250       20.106193      0.78101015       321.60032
0.250       20.608848      0.73978642       328.04827
0.250       21.111503      0.70767341       337.33436
0.250       21.614157      0.67922751       347.45651
0.250       22.116812      0.64852164       355.43675
0.250       22.619467      0.61984226       363.41140
0.250       23.122122      0.58867428       368.66200
0.250       23.624777      0.56282269       375.96291
0.250       24.127432      0.53439527       380.24730
0.250       24.630086      0.50627288       383.22402
0.250       25.132741      0.49733497       399.98052
0.250       25.635396      0.47654198       406.71625
0.250       26.138051      0.45758654       413.96450
0.250       26.640706      0.43001113       411.89558
0.250       27.143361      0.42457737       430.14804
0.250       27.646015      0.39842668       426.49732
0.250       28.148670      0.38608742       436.24409
0.250       28.651325      0.37087966       441.91365
0.250       29.153980      0.35616505       447.11074
0.250       29.656635      0.34535497       456.35369
0.250       30.159289      0.33194298       461.31446
0.250       30.661944      0.32152197       469.54798
0.250       31.164599      0.31076845       476.53172
0.250       31.667254      0.29734507       478.36810
0.250       32.169909      0.28759810       485.07150
0.250       33.175218      0.26964937       498.78231
0.250       34.180528      0.25271778       511.26064
0.250       35.185838      0.23720950       523.48715
0.250       36.191147      0.21988310       528.04284
0.250       37.196457      0.20828657       543.04553
0.250       38.201767      0.19854103       560.75206
0.250       39.207076      0.18916500       577.56973
0.250       40.212386      0.18050766       594.62810
0.250       41.217696      0.17272839       612.75252
0.250       42.223005      0.15973158       609.12786
0.250       43.228315      0.15173727       620.96544
0.250       44.233625      0.14611098       640.63507
0.250       45.238934      0.13785516       646.59208
0.250       46.244244      0.13445728       673.63965
0.250       47.249554      0.12838386       686.07848
0.250       48.254863      0.12240762       696.79008
0.250       49.260173      0.11784963       713.65163
0.250       50.265482      0.11204226       720.87786
0.250       51.270792      0.10724364       732.23739
0.250       52.276102      0.10482164       758.63139
0.250       53.281411     0.099232472       760.41597
0.250       54.286721     0.094867292       768.89599
0.250       55.292031     0.090592574       775.80126
0.250       56.297340     0.086631192       783.08370
0.250       57.302650     0.084317000       803.72879
0.250       58.307960     0.082204288       825.55928
0.250       59.313269     0.079830189       843.90392
0.250       60.318579     0.076002526       844.99004
0.250       61.323889     0.073203544       855.24674
0.250       62.329198     0.071563771       877.88595
0.250       63.334508     0.069970558       900.54786
0.250       64.339818     0.066386491       895.75543
0.250       66.350437     0.063401180       938.20763
0.250       68.361056     0.059608351       964.72527
0.250       70.371675     0.055149500       973.65592
0.250       72.382295     0.051922768       997.52809
0.250       74.392914     0.049640720       1035.3878
0.250       76.403533     0.047074522       1063.6445
0.250       78.414153     0.045560422       1112.8621
0.250       80.424772     0.042915153       1130.9683
0.250       82.435391     0.041165340       1168.2696
0.250       84.446011     0.038884692       1186.2776
0.250       86.456630     0.037004334       1211.4842
0.250       88.467249     0.035273814       1237.2864
0.250       90.477868     0.033655069       1262.8385
0.250       92.488488     0.032181267       1289.8418
0.250       94.499107     0.030648840       1310.2900
0.250       96.509726     0.029243413       1331.7158
0.250       98.520346     0.028457210       1378.6066
0.250       100.53096     0.027293372       1404.8405
0.250       102.54158     0.026602430       1453.0871
0.250       104.55220     0.025246787       1461.7596
0.250       106.56282     0.024528689       1503.7019
0.250       108.57344     0.023287140       1509.9315
0.250       110.58406     0.023079833       1581.1772
0.250       112.59468     0.021551425       1558.4751
0.250       114.60530     0.020920777       1595.3728
0.250       116.61592     0.020468646       1644.4963
0.250       118.62654     0.019864935       1679.9756
0.250       120.63716     0.019188949       1706.7297
0.250       122.64778     0.018547969       1733.5871
0.250       124.65840     0.017820052       1748.8149
0.250       126.66902     0.017170142       1767.8904
0.250       128.67964     0.016988731       1833.8367
0.250       132.70087     0.015564746       1842.6109
0.250       136.72211     0.015127823       1958.6776
0.250       140.74335     0.014140858       1997.2373
0.250       144.76459     0.013320208       2047.2378
0.250       148.78583     0.012724256       2123.1826
0.250       152.80707     0.012144646       2195.2573
0.250       156.82831     0.011534310       2253.9030
0.250       160.84954     0.010723717       2260.8674
0.250       164.87078     0.010252723       2327.7728
0.250       168.89202    0.0096344767       2351.3961
0.250       172.91326    0.0095145007       2491.9605
0.250       176.93450    0.0090466450       2538.6064
0.250       180.95574    0.0087001186       2611.6351
0.250       184.97698    0.0085921935       2755.0363
0.250       188.99821    0.0080592220       2756.3634
0.250       193.01945    0.0075598021       2754.1268
0.250       197.04069    0.0074270871       2878.4358
0.250       201.06193    0.0072584624       2988.8522
0.250       205.08317    0.0068922026       3011.7461
0.250       209.10441    0.0065114601       3016.0477
0.250       213.12565    0.0063321982       3105.5026
0.250       217.14688    0.0061001401       3164.2507
0.250       221.16812    0.0058372960       3199.2602
0.250       225.18936    0.0058041463       3357.7799
0.250       229.21060    0.0055144595       3364.1651
0.250       233.23184    0.0055129300       3543.3679
0.250       237.25308    0.0051963455       3515.6355
0.250       241.27432    0.0049834930       3545.9891
0.250       245.29555    0.0049009520       3664.5423
0.250       249.31679    0.0046952636       3686.2504
0.250       253.33803    0.0044615335       3674.9852
0.250       257.35927    0.0044106127       3808.8041
0.250       265.40175    0.0042685638       4042.6241
0.250       273.44422    0.0039230456       4063.4964
