logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000
-2.282237866797268921e+00 2.378882851237641000e-04 2.279008775110342511e-04 2.190731178025896449e-04 2.128141908830588700e-04 2.006890330180031697e-04 1.879282420333028443e-04 1.746701425986368439e-04 1.550933247363972241e-04 1.513229117414941372e-04 1.475989625336180549e-04 1.383872353823544920e-04 1.348992439593977243e-04 1.314575223202813176e-04 1.280616336779460322e-04 1.247128488275340804e-04 1.165540787960481868e-04 1.087020737169716312e-04 1.011517507011397952e-04 9.836798577126689000e-05 8.693119835774899341e-05 8.025088966645128029e-05 7.385009255132122727e-05 6.373968713925738010e-05 5.413117531723781926e-05 4.126255929728528952e-05 3.273923743346860365e-05 2.115648393418672181e-05 1.024903445557684446e-05 -3.308513964521591881e-06 -1.921518768487187395e-05 -3.408289890883169158e-05 -5.093655852744092589e-05 -6.660633486611655814e-05 -8.392547422820247711e-05 -1.026389002331284418e-04 -1.224996710981759529e-04 -1.457909159759559982e-04 -1.671736392868753156e-04 -1.913790735160417905e-04 -2.157012545998425652e-04 -2.442839196586139437e-04 -2.723025693294029402e-04 -3.016045986604483299e-04 -3.356583298275591623e-04 -3.681349771641083055e-04 -4.024656369860112092e-04 -4.398422728877597740e-04 -4.763123791940170634e-04 -5.163123013303255997e-04 -5.590241393406936935e-04 -6.022726408049484340e-04 -6.469040858754928182e-04 -6.922775172635171068e-04 -7.390464420575065243e-04 -7.876960182548400783e-04 -8.362887159107471611e-04 -8.874994064630524872e-04 -9.373400072062996243e-04 -9.911900383751893941e-04 -1.042381112077113208e-03 -1.094187024081475033e-03 -1.137684687299499349e-03 -1.189237541676353184e-03 -1.239704856658775710e-03 -1.288737110538183293e-03 -1.336121572038233849e-03 -1.375363467987215276e-03 -1.419446654226143084e-03
-2.198353946686899540e+00 2.906383762721219313e-04 2.824195123165868394e-04 2.724318894385104810e-04 2.619065257128915230e-04 2.526256709184267462e-04 2.355395549098454459e-04 2.255706948119528155e-04 2.003218511095966137e-04 2.019734770084272905e-04 1.906553465536122739e-04 1.859139223896530272e-04 1.872755342070698409e-04 1.766170769755025032e-04 1.720627459723635588e-04 1.619844777726018085e-04 1.577016885506017077e-04 1.481873514224911329e-04 1.441686363627974648e-04 1.402082094202340126e-04 1.265687221169121089e-04 1.182673363552502364e-04 1.102915834855182212e-04 9.817265007098568356e-05 8.662658748642031777e-05 7.564201160921004492e-05 6.520817712875203083e-05 5.135934355980040786e-05 3.828029598797900578e-05 2.224479657218869934e-05 3.588969660617320067e-06 -1.389038403464910880e-05 -3.022512682175118638e-05 -5.193843997586191920e-05 -7.213072599568613730e-05 -9.387467737469748713e-05 -1.168951481078248442e-04 -1.437524753973281407e-04 -1.684608658524748385e-04 -1.963255712508810049e-04 -2.268339534786453912e-04 -2.594993132978821613e-04 -2.938611037673825150e-04 -3.272368686185446679e-04 -3.659463305208286656e-04 -4.028879891605622091e-04 -4.438966269368687322e-04 -4.862667724887290805e-04 -5.312665008604956210e-04 -5.764476876624206100e-04 -6.263597708669461743e-04 -6.751571111338826011e-04 -7.285775340902805744e-04 -7.811332055003797781e-04 -8.351610178564209406e-04 -8.912156440384738079e-04 -9.471287803108934715e-04 -1.004721316290805265e-03 -1.064245665427563216e-03 -1.123671717893473532e-03 -1.183371758496857672e-03 -1.242643369641253243e-03 -1.300909891042042717e-03 -1.349736212427266567e-03 -1.406705527208803154e-03 -1.462151211685431412e-03 -1.508284537185763030e-03 -1.560386547984006023e-03 -1.603686102832383885e-03
-2.117298407651750924e+00 3.462493282359739620e-04 3.376400625670135814e-04 3.267383159557815859e-04 3.160459963526846970e-04 3.041533282817914397e-04 2.846060291424684597e-04 2.709481971835711969e-04 2.553505064343122377e-04 2.491821498801706936e-04 2.430901633383622908e-04 2.303008145217014030e-04 2.311367646522018311e-04 2.188423249789016886e-04 2.194983530758411790e-04 2.076881264832771475e-04 2.022256726435798016e-04 1.968389979144147999e-04 1.858961184046169592e-04 1.753367017082264401e-04 1.651532066118085497e-04 1.553406104903082491e-04 1.458932315675600430e-04 1.319187089513394404e-04 1.233221080156383541e-04 1.058612620111561880e-04 9.375439480597556115e-05 7.791364574887399408e-05 5.872778832837583993e-05 4.469791322455844961e-05 2.360569054622677635e-05 3.807413414763584871e-06 -1.841420545528942588e-05 -4.272591327287174448e-05 -6.192845201500046944e-05 -8.971455824093630771e-05 -1.186694272066346359e-04 -1.485171493626009291e-04 -1.789949438707539361e-04 -2.098524285183247834e-04 -2.463916781909977652e-04 -2.851033518955439923e-04 -3.229278822465333500e-04 -3.646137475139501127e-04 -4.094262764494075346e-04 -4.566744410980749617e-04 -5.035098666793819816e-04 -5.537879760567310196e-04 -6.086512756346679600e-04 -6.632469438572697251e-04 -7.207736248475270918e-04 -7.803191638136164473e-04 -8.410471699959074735e-04 -9.037954422475129052e-04 -9.676612658831599753e-04 -1.033286466526082102e-03 -1.099694401358556868e-03 -1.166086946834152304e-03 -1.234226691290109517e-03 -1.300705887956404242e-03 -1.369547950761746931e-03 -1.437501091301116290e-03 -1.504966827528574471e-03 -1.568368001422503714e-03 -1.636850769360165443e-03 -1.694119704537078641e-03 -1.749621361792916404e-03 -1.811057432585321762e-03 -1.862169965499823427e-03
-2.042796593957318940e+00 4.001164313724998975e-04 3.891958702452341678e-04 3.783433189969606343e-04 3.671135235832183059e-04 3.540783966555435011e-04 3.373380207118377504e-04 3.270505236140092012e-04 2.977610680320446897e-04 2.904649321256440211e-04 2.832604017267613080e-04 2.761482296267109152e-04 2.691316380481778591e-04 2.622086725412991213e-04 2.619275261512311057e-04 2.486444110854147457e-04 2.420052942713999972e-04 2.354596152357807338e-04 2.231369541669244805e-04 2.112336337469728029e-04 1.997414464592686136e-04 1.886573798929946726e-04 1.727373376048954654e-04 1.625983215306387743e-04 1.479093022856861432e-04 1.338918538371197100e-04 1.158971483645427838e-04 9.883065375525660928e-05 7.832114283274324346e-05 5.897517989128658335e-05 3.668640259674796616e-05 1.182748431391246794e-05 -1.524483200224966971e-05 -4.050543417766227383e-05 -6.756264215169222769e-05 -9.952895356952753882e-05 -1.324222683221251663e-04 -1.659608017163123866e-04 -2.029532783920755528e-04 -2.428046914689095572e-04 -2.821007118243573511e-04 -3.288572241202176094e-04 -3.740218187875178645e-04 -4.224933494846142847e-04 -4.711024856435737937e-04 -5.264396265061332871e-04 -5.827772738905375631e-04 -6.395373304580949424e-04 -7.022781330398452813e-04 -7.638372418856896042e-04 -8.312567994865214171e-04 -8.977688723114266110e-04 -9.679295174401752024e-04 -1.038906994032391803e-03 -1.112938528404072182e-03 -1.188818153266324668e-03 -1.266811815637963051e-03 -1.344449795026751411e-03 -1.422144826087343899e-03 -1.501393698527322745e-03 -1.579903500675759655e-03 -1.657982637211547535e-03 -1.734806904793219275e-03 -1.806773928010101940e-03 -1.881240310444274406e-03 -1.942982912456937480e-03 -2.018468408666772122e-03 -2.073247518571600008e-03 -2.132654907644815530e-03
-1.976528534431003292e+00 4.601150016079803319e-04 4.488714510783455122e-04 4.374727109634987958e-04 4.254396943208094009e-04 4.111837190482820945e-04 3.936652569481630701e-04 3.694377782419823800e-04 3.540663695530776411e-04 3.454886381244088060e-04 3.370172362784829467e-04 3.286533658436582503e-04 3.204013640559698296e-04 3.122584306588442973e-04 2.968041633733069207e-04 2.890737374961717594e-04 2.814503153233058070e-04 2.739350790998196293e-04 2.598640059666780565e-04 2.527453668703467850e-04 2.394273916371386093e-04 2.265706098624231158e-04 2.082162124665434095e-04 1.964284688940063695e-04 1.738540359545410812e-04 1.632528681713484931e-04 1.425091643720903479e-04 1.228105188753279289e-04 9.917634057359547600e-05 7.685213652722548087e-05 5.115410640699674443e-05 2.700148508329387718e-05 -4.352850790698078681e-06 -3.366493292577789142e-05 -6.505889865703805243e-05 -1.021017248225449377e-04 -1.364571924532529442e-04 -1.755219955506001986e-04 -2.185938781263534235e-04 -2.616044521652483566e-04 -3.075654582431396554e-04 -3.590155454499773034e-04 -4.089589325915470746e-04 -4.659384521369298892e-04 -5.231683980142673397e-04 -5.828828691370094945e-04 -6.443099920844364394e-04 -7.092435486164337752e-04 -7.766935505759427595e-04 -8.480610749408825982e-04 -9.222240355908344501e-04 -9.981417961662400560e-04 -1.076850109563307501e-03 -1.159115187098423401e-03 -1.240042313104210972e-03 -1.327600135682680763e-03 -1.413372047388789920e-03 -1.501423032754737501e-03 -1.588988911802234789e-03 -1.675167004147158937e-03 -1.761893911144571086e-03 -1.848155545351345876e-03 -1.933090816097706929e-03 -2.016000145503961307e-03 -2.096310009596836013e-03 -2.171528563283743260e-03 -2.241753076418915441e-03 -2.317454476144314556e-03 -2.371440037859343531e-03
-1.912807410196931013e+00 5.307766062072420124e-04 5.203519588761874957e-04 5.074753212220191063e-04 4.951176833324648276e-04 4.797196246360496230e-04 4.613841116714266217e-04 4.380893706981832630e-04 4.059500737164221549e-04 4.054136925073540624e-04 3.861465382137649230e-04 3.853961785929017870e-04 3.755835783110082651e-04 3.744107329431044175e-04 3.646398807257575586e-04 3.469350741780192343e-04 3.376481659700226816e-04 3.284962920919048154e-04 3.120449370026583341e-04 2.961389996976319028e-04 2.877849353920337622e-04 2.727396716757013646e-04 2.515973132085561471e-04 2.313565214299842315e-04 2.182310202231777245e-04 1.995458826097031794e-04 1.758509726160021876e-04 1.533485359638941253e-04 1.265129993793335855e-04 1.011690349070199082e-04 7.727796113664447421e-05 4.483958638734705392e-05 1.444693520319013732e-05 -2.326073657567263154e-05 -5.839376715581908958e-05 -9.969765610398050309e-05 -1.421398742363173470e-04 -1.853635346880243729e-04 -2.329120224186951237e-04 -2.840303931614083263e-04 -3.380030524369303092e-04 -3.906959104421030412e-04 -4.518437627748725653e-04 -5.136541178943623484e-04 -5.786425941358521504e-04 -6.518024623443156558e-04 -7.231014331145911491e-04 -7.975620891022863453e-04 -8.740955022354379971e-04 -9.591522717544197565e-04 -1.043773796142251744e-03 -1.129414849242527021e-03 -1.219344796264867654e-03 -1.314090222690266797e-03 -1.408082860966894737e-03 -1.507808578610739204e-03 -1.607748633004551760e-03 -1.708441576378788226e-03 -1.810163265264328998e-03 -1.911537792988689949e-03 -2.011384130098444779e-03 -2.110102793953544387e-03 -2.206673588925635397e-03 -2.301508282344713868e-03 -2.391448663034795481e-03 -2.476265807069094344e-03 -2.554895608992700622e-03 -2.630487464463147993e-03 -2.699234044637942656e-03
-1.850605747039138826e+00 6.074519640725644645e-04 5.936218341874300837e-04 5.792131465533669615e-04 5.670935049818610820e-04 5.510849624392194371e-04 5.299257033254045277e-04 5.042769565742543855e-04 4.714699608636836172e-04 4.641765342333706041e-04 4.546968677820464010e-04 4.452589274797693350e-04 4.368717840774282270e-04 4.206551521360392572e-04 4.096115891617162046e-04 4.079929585085589070e-04 3.970044264001560243e-04 3.861715527323784079e-04 3.669615200957255597e-04 3.483829261247024800e-04 3.304253248688864800e-04 3.130821396559872499e-04 2.963424524650113702e-04 2.801987955035545254e-04 2.503281099353449183e-04 2.288337463481495250e-04 2.083242339019060290e-04 1.822631885482461618e-04 1.512544670218034172e-04 1.219750196672999442e-04 8.848174185012430823e-05 5.702424672518719117e-05 1.652915329449412371e-05 -2.128202945510415491e-05 -6.161967312723588364e-05 -1.089680724626849995e-04 -1.575671633294092194e-04 -2.070026710737163660e-04 -2.613122762989210065e-04 -3.196229328961704532e-04 -3.811045932347619891e-04 -4.449756222847455031e-04 -5.142788109474193082e-04 -5.842213240026203087e-04 -6.576509572020459993e-04 -7.368865378180937354e-04 -8.173195567667135156e-04 -9.072678268878878183e-04 -9.929820356043763275e-04 -1.088130281214429434e-03 -1.182540095138080510e-03 -1.282912921379115567e-03 -1.384937814430916951e-03 -1.487225699454563501e-03 -1.595122380416005804e-03 -1.704478893359472709e-03 -1.815637973851718170e-03 -1.926996796876215669e-03 -2.038834964388897084e-03 -2.152966321556704088e-03 -2.264316509124811479e-03 -2.377891297156982647e-03 -2.486101394157314102e-03 -2.593770698422244100e-03 -2.696995990117466522e-03 -2.795178560138715951e-03 -2.889167753064965632e-03 -2.976391427783416001e-03 -3.057170814859819490e-03
-1.792403495348980691e+00 6.898592263212649208e-04 6.762828349501302490e-04 6.638045727289243339e-04 6.492173443901904121e-04 6.302838339591174035e-04 6.087469512849687280e-04 5.814953081836089646e-04 5.443194009923368057e-04 5.345614918869121901e-04 5.259796492000955778e-04 5.161632445946732215e-04 5.052107039945488232e-04 4.932133611843461532e-04 4.813348539606811228e-04 4.685305482910719294e-04 4.548861412962499230e-04 4.355357653604647532e-04 4.234841256745096034e-04 4.116073324216190719e-04 3.908113930362710868e-04 3.707169001096127597e-04 3.513086282399010651e-04 3.242663502305452778e-04 3.064491439375847037e-04 2.736416640415789171e-04 2.500179950215414000e-04 2.201463248125036922e-04 1.918124506369010579e-04 1.581054841836008378e-04 1.196665294145627420e-04 8.354030985467222393e-05 3.724972839176167607e-05 -5.994323375738181721e-06 -5.206088811257052494e-05 -1.004189703435904039e-04 -1.559361955266469761e-04 -2.123587627983137736e-04 -2.742273661193790515e-04 -3.357571835614726126e-04 -4.057898894110255556e-04 -4.740186905277264575e-04 -5.528997606016615484e-04 -6.324220546622397925e-04 -7.196918152347739524e-04 -8.055678283459920394e-04 -9.001852981083891718e-04 -9.947689697777819910e-04 -1.098193336649651427e-03 -1.202077484652107255e-03 -1.311240564519181809e-03 -1.420942189759615481e-03 -1.538000712762342724e-03 -1.657463222072582841e-03 -1.780026126921422681e-03 -1.906075637246647508e-03 -2.031204147640226429e-03 -2.160268309812900939e-03 -2.290933491180604641e-03 -2.423040439110380005e-03 -2.550971663127742355e-03 -2.680355086884022263e-03 -2.804383064401591401e-03 -2.923704916057206712e-03 -3.037389012761352886e-03 -3.146171444054161187e-03 -3.246991563344423480e-03 -3.345872954428707243e-03 -3.436544513077450461e-03
-1.739331273904002773e+00 7.617628326703627028e-04 7.494345128224527914e-04 7.352085286566433084e-04 7.184585130110025461e-04 6.987245758911876702e-04 6.756434167612714037e-04 6.445047966547557891e-04 6.054315474331511352e-04 5.955945559656627931e-04 5.856884368006013385e-04 5.744918421812188593e-04 5.633051690179114845e-04 5.498019337299599315e-04 5.375728376188282972e-04 5.232169350232183155e-04 5.079901153198403130e-04 4.919807756689656246e-04 4.752755265704737401e-04 4.540071139964695231e-04 4.314663690966480804e-04 4.189924689208553003e-04 3.886355776997314987e-04 3.683208993590998312e-04 3.402112744808885245e-04 3.133193739453818752e-04 2.876272370860967291e-04 2.553636043362196724e-04 2.172471794502997284e-04 1.812165433916440940e-04 1.402062436136876865e-04 9.486894539939845603e-05 4.582756397835232101e-05 0.000000000000000000e+00 -4.880489025964753846e-05 -1.059147504932036777e-04 -1.701596668975877396e-04 -2.294969109952093764e-04 -2.998697956262599417e-04 -3.695201595044319870e-04 -4.478018843570285299e-04 -5.238614319255296622e-04 -6.108708243125843479e-04 -6.982879298895980661e-04 -7.895188685555179931e-04 -8.873325940111314149e-04 -9.900709221514229427e-04 -1.092632463325697969e-03 -1.204445137700808606e-03 -1.316677718647619316e-03 -1.437646308020279528e-03 -1.561940930574218971e-03 -1.684905806289799463e-03 -1.816321598571504293e-03 -1.948325605281307164e-03 -2.086760268147995565e-03 -2.226617607750607832e-03 -2.366058165033759104e-03 -2.507616759057787817e-03 -2.649147240202487808e-03 -2.790731535368443008e-03 -2.928743015937997594e-03 -3.065350995655931506e-03 -3.197407088398924666e-03 -3.322369503851636558e-03 -3.441257263788353657e-03 -3.550925043834955112e-03 -3.656711020633824499e-03 -3.753366177247353681e-03
-1.689022858265153637e+00 8.433763470443505703e-04 8.300764838672098755e-04 8.144211152524494712e-04 7.979802511161465401e-04 7.756851861099728351e-04 7.513857365883987042e-04 7.179469567709092582e-04 6.727467460846922901e-04 6.629584246714312172e-04 6.503595272051682866e-04 6.390751626405456872e-04 6.264720868873878976e-04 6.126552483612734230e-04 5.977257677248821620e-04 5.817833935918469363e-04 5.649243750760951427e-04 5.461326838520980586e-04 5.277509138235464631e-04 5.076743902350401962e-04 4.850564992299355883e-04 4.651093833074253594e-04 4.322828926521982856e-04 4.101340450101844228e-04 3.797056422864967585e-04 3.505819696545718969e-04 3.142477402146276314e-04 2.796926689396110111e-04 2.389181796242372967e-04 1.926566979206986165e-04 1.490623977956008657e-04 1.080695536698346280e-04 5.568626360548923178e-05 0.000000000000000000e+00 -5.838109232690051489e-05 -1.126231817237769860e-04 -1.869739478362299678e-04 -2.556682834180315760e-04 -3.300782427287078267e-04 -4.091190539663572593e-04 -4.969355742481450190e-04 -5.820012550462525230e-04 -6.735663681678183976e-04 -7.701758948910372542e-04 -8.748849249127302070e-04 -9.858983638043811778e-04 -1.097442504505839137e-03 -1.212360041777014574e-03 -1.336493859823862512e-03 -1.467538045424982788e-03 -1.596567383167812925e-03 -1.732125242462290637e-03 -1.874954594520305239e-03 -2.019589530846739416e-03 -2.164139210595340899e-03 -2.314858667306969164e-03 -2.466451746793415015e-03 -2.617018785730649850e-03 -2.767023933335253667e-03 -2.918888599868200810e-03 -3.068327095873713082e-03 -3.217613989032224418e-03 -3.361169635289793650e-03 -3.503205917746537307e-03 -3.637209529913646572e-03 -3.764308257770338124e-03 -3.885626478438160281e-03 -3.997914281507172589e-03 -4.100326041362761798e-03
-1.639631950434870644e+00 9.295359938020562700e-04 9.178833972358513976e-04 9.002590781826935425e-04 8.814476832243752337e-04 8.603164349385408792e-04 8.321375375102391635e-04 7.957330289894024239e-04 7.492896623107782577e-04 7.378980699175790659e-04 7.249598899309317446e-04 7.119736042654551322e-04 6.976045832857587746e-04 6.832747187167974388e-04 6.664385985893667586e-04 6.497854944533292465e-04 6.309060949361617763e-04 6.100000306459745555e-04 5.895450012391885691e-04 5.673161776320672593e-04 5.434984536457791509e-04 5.172346349035932293e-04 4.887927626186469891e-04 4.623686143927206206e-04 4.292562009966203736e-04 3.883028441123271657e-04 3.582656398879952649e-04 3.122154311821716917e-04 2.685960834693205544e-04 2.273465420640203129e-04 1.805571370114024399e-04 1.213757947810611911e-04 7.326651430520458419e-05 7.072110777556841196e-06 -5.458068390941495622e-05 -1.184054731024420716e-04 -1.964904280622205008e-04 -2.746657487716644636e-04 -3.583103064294293873e-04 -4.406356522934737775e-04 -5.375132811036771076e-04 -6.361887296292860136e-04 -7.407296525430463741e-04 -8.496238405753132189e-04 -9.660769748581745026e-04 -1.083805585034770379e-03 -1.209992917182812133e-03 -1.338440030488378084e-03 -1.475253188693863640e-03 -1.614359690814927070e-03 -1.760996154327921018e-03 -1.912557926275628307e-03 -2.073027983117749391e-03 -2.233256435947216564e-03 -2.397108484660170728e-03 -2.562047534711531585e-03 -2.730861320301026813e-03 -2.900863789807495065e-03 -3.069536466986864855e-03 -3.239112873262707960e-03 -3.404975051078897811e-03 -3.571301495998153389e-03 -3.730048029181830260e-03 -3.885465198450367957e-03 -4.032475791035618727e-03 -4.171958663828340304e-03 -4.303356297566961891e-03 -4.424820198350162999e-03 -4.536732287356683505e-03
-1.593008578626790461e+00 1.029244351108087171e-03 1.010985922889364591e-03 9.957937126408419794e-04 9.735392813153265473e-04 9.515395266995795107e-04 9.216551726417933962e-04 8.844298680058520351e-04 8.321725007858119623e-04 8.197367075296712984e-04 8.055677986965503919e-04 7.913388152761009070e-04 7.755596893314388191e-04 7.583532679098120869e-04 7.412645171097394107e-04 7.215217761631567825e-04 7.007041755825466761e-04 6.802355085208304335e-04 6.562844577400103177e-04 6.316504217395903925e-04 6.052247232164372761e-04 5.760449755355324030e-04 5.444113019678116115e-04 5.128174135040120029e-04 4.770538273497327924e-04 4.386294714223139507e-04 3.969045516767514344e-04 3.503581474643837983e-04 3.109086565997052558e-04 2.552532034462127748e-04 2.027726969105504435e-04 1.363465932506274412e-04 8.232553166361685425e-05 1.589736660157563164e-05 -5.369271659585384335e-05 -1.331557924737262436e-04 -2.138991687477312896e-04 -3.021874271820032434e-04 -3.900658864119989637e-04 -4.833713976414927760e-04 -5.869944220643186867e-04 -6.931798432996865225e-04 -8.064948649458932766e-04 -9.252221057648966906e-04 -1.052967468268117563e-03 -1.182632339223099781e-03 -1.317551447861936694e-03 -1.460442077352672608e-03 -1.613208655922872964e-03 -1.764837023823196457e-03 -1.925759803922522280e-03 -2.089225385580490823e-03 -2.260245846101190115e-03 -2.435804428429757130e-03 -2.609916879175476229e-03 -2.789920326066533136e-03 -2.972521818097908532e-03 -3.155056352161514626e-03 -3.337647335160465363e-03 -3.517698585108643486e-03 -3.697765040175379509e-03 -3.873034106793325076e-03 -4.043829873658999832e-03 -4.208362976944275691e-03 -4.363296206291826518e-03 -4.504363107661956550e-03 -4.636964358630441679e-03 -4.760540551383142874e-03 -4.876639060970201431e-03
-1.549249682156368824e+00 1.114230746356957699e-03 1.098665633853485946e-03 1.082104386913561485e-03 1.057460509347890772e-03 1.032578564599831656e-03 1.001095937978227881e-03 9.589717699281242709e-04 9.006739862010411336e-04 8.865552264448887986e-04 8.722896821515203252e-04 8.562652898169438153e-04 8.386222403583520587e-04 8.210364466859522556e-04 8.005121306311078957e-04 7.802172316285139369e-04 7.573168655053074631e-04 7.348080834157533518e-04 7.086712042242879987e-04 6.818486690307175259e-04 6.506530448587076292e-04 6.204364098455507608e-04 5.852370555470740553e-04 5.478886527444668322e-04 5.086745894810969400e-04 4.668005779515110474e-04 4.216050629887588752e-04 3.725220853765757859e-04 3.240329363643501830e-04 2.658286749853916529e-04 2.110101430311047560e-04 1.417735878182485435e-04 6.842636470524670039e-05 0.000000000000000000e+00 -7.955829240274684463e-05 -1.609892409002039730e-04 -2.583798123771798906e-04 -3.481164449130231295e-04 -4.509490504001050643e-04 -5.516045923042372590e-04 -6.685335398720055168e-04 -7.869059266616721619e-04 -9.114474357199707543e-04 -1.045961183381839210e-03 -1.182795263926265548e-03 -1.325570444225713813e-03 -1.477051139047182897e-03 -1.634744498654796532e-03 -1.800628705687894703e-03 -1.967719861726712274e-03 -2.142107358597471027e-03 -2.324651579536962751e-03 -2.504761819277658615e-03 -2.697948238056954717e-03 -2.890032069164580591e-03 -3.084964433812901769e-03 -3.282540768818242600e-03 -3.479774872868343725e-03 -3.679223237451605382e-03 -3.872590946690165903e-03 -4.067526939814086924e-03 -4.254216334923323350e-03 -4.437593337656321399e-03 -4.611520454688043322e-03 -4.778698077493365517e-03 -4.934266196689892324e-03 -5.081469691235418647e-03 -5.216485945095610151e-03 -5.341441840083889329e-03
-1.507256747437084599e+00 1.227599575203556668e-03 1.209783846569077292e-03 1.191378704046904859e-03 1.167414560011998661e-03 1.137324250093475547e-03 1.103213854493690889e-03 1.059539447482866917e-03 9.971542047592829756e-04 9.798947397310373095e-04 9.644472182222726129e-04 9.469828783239868592e-04 9.312611350169325980e-04 9.101443206922774131e-04 8.874709620630157449e-04 8.666983728084000924e-04 8.412462543347387373e-04 8.162223460436274745e-04 7.870605826357557388e-04 7.585823303565129199e-04 7.264687622088283588e-04 6.924981274846384559e-04 6.542052518381316628e-04 6.146873774375077263e-04 5.728799312728975442e-04 5.266545132847501960e-04 4.777657335074970415e-04 4.243082570858965476e-04 3.669174348689992877e-04 3.061964921297846850e-04 2.416779964989773394e-04 1.720161860408072859e-04 9.708455101166235765e-05 1.872781923952539557e-05 -6.318345317746154805e-05 -1.652109269048060002e-04 -2.595000035489784048e-04 -3.624020044254578883e-04 -4.645545005964792518e-04 -5.876467891308766829e-04 -7.141429160596453156e-04 -8.358340328484005748e-04 -9.785861197788114745e-04 -1.119799811271470673e-03 -1.270483707293542730e-03 -1.428119214247601694e-03 -1.590258490712277229e-03 -1.765281169572405001e-03 -1.944589843361492010e-03 -2.130516381100566736e-03 -2.320049443241922141e-03 -2.514744602863672792e-03 -2.719701809934144208e-03 -2.926943826257425753e-03 -3.137123689450069426e-03 -3.350487337288764276e-03 -3.563380252931260244e-03 -3.779221327078344586e-03 -3.991295403372192158e-03 -4.208148712233864865e-03 -4.415018209116720188e-03 -4.622794402284865524e-03 -4.820985910564253192e-03 -5.010294278220232649e-03 -5.184914238438844726e-03 -5.346521323323753967e-03 -5.498646651883151021e-03 -5.638692088506314960e-03 -5.771924034001806036e-03
-1.466214152253995318e+00 1.308811305997134751e-03 1.288659972148127998e-03 1.267896378255565018e-03 1.241259074695481553e-03 1.214151290038088284e-03 1.176239038041338456e-03 1.125935516019677509e-03 1.056548643105369775e-03 1.042220290594082603e-03 1.021593774999604532e-03 1.004906564847147426e-03 9.842651393814497510e-04 9.636825624711856152e-04 9.395638019588692423e-04 9.139632144481422450e-04 8.870252294147615464e-04 8.588940323508021790e-04 8.297114334583973339e-04 7.964817792485587257e-04 7.611215842156702181e-04 7.224269739719793191e-04 6.836338472317238018e-04 6.379329528806787844e-04 5.927595005020921308e-04 5.417114707042436535e-04 4.892777214000885218e-04 4.308854885038135643e-04 3.696761961214303912e-04 3.038871975906825575e-04 2.320365506466479067e-04 1.561088751065104125e-04 7.584656039495922921e-05 -1.977281040908679863e-05 -1.048362887007268690e-04 -2.020053630110946825e-04 -3.094209873998322825e-04 -4.253183571970640237e-04 -5.398419866419157344e-04 -6.602164806627227678e-04 -7.924678238837928271e-04 -9.342512366724308771e-04 -1.083340962486922755e-03 -1.230982312856636254e-03 -1.395193498812266099e-03 -1.566419224588577654e-03 -1.742125191893534883e-03 -1.925667621632305791e-03 -2.114075852972505110e-03 -2.309867601834458741e-03 -2.514704616752296788e-03 -2.725003926441832685e-03 -2.937488725275017379e-03 -3.149216337935173589e-03 -3.373349815209274530e-03 -3.597711979547693791e-03 -3.826091624020414982e-03 -4.051508380595958067e-03 -4.277468688385272812e-03 -4.506498689710851206e-03 -4.726177001620988742e-03 -4.945435695015213545e-03 -5.158476281730769303e-03 -5.360736379859574845e-03 -5.546335940707765484e-03 -5.717361490610483460e-03 -5.875845609148140983e-03 -6.019469272180743603e-03 -6.154293701859835791e-03
