logk z475 z450 z425 z400 z375 z350 z325 z300 z295 z290 z285 z280 z275 z270 z265 z260 z255 z250 z245 z240 z235 z230 z225 z220 z215 z210 z205 z200 z195 z190 z185 z180 z175 z170 z165 z160 z155 z150 z145 z140 z135 z130 z125 z120 z115 z110 z105 z100 z095 z090 z085 z080 z075 z070 z065 z060 z055 z050 z045 z040 z035 z030 z025 z020 z015 z010 z005 z000 
2.575540312995967973e+00 3.853969235070881655e-02 7.335810394701294812e-02 1.035878977770183229e-01 1.238431045447881407e-01 1.455884510451108393e-01 1.614063003808356711e-01 1.684160991837035659e-01 1.751926854357064856e-01 1.762559860260875244e-01 1.771931173451386787e-01 1.780251624632017970e-01 1.788318966145594491e-01 1.798466914119007942e-01 1.798801536193967432e-01 1.793989478288844364e-01 1.799709384735494189e-01 1.803936460452418566e-01 1.791449951866644630e-01 1.761551391549006362e-01 1.724423655652640164e-01 1.684006607425524993e-01 1.643941620468895581e-01 1.608487117842249403e-01 1.576110621549747515e-01 1.552083517949686964e-01 1.512618167692162119e-01 1.441150958098421364e-01 1.389253120200781288e-01 1.341073024038700878e-01 1.271992980398867490e-01 1.203278847044435412e-01 1.168491709374193666e-01 1.102047648886632647e-01 1.017680672357567928e-01 9.453116411496283178e-02 8.854570174372643210e-02 8.103249961926022038e-02 7.049143867507205730e-02 6.105902992886266117e-02 5.707520546986216692e-02 4.964315282754278025e-02 3.608760563129100041e-02 2.732962991755993193e-02 2.221999478065872849e-02 1.518655917574535802e-02 9.064322900042977305e-03 -3.091640668401883854e-03 -1.376021597033013320e-02 -2.145138013553305259e-02 -2.945707522485069285e-02 -3.366955878359534360e-02 -4.119846363997977517e-02 -5.172221670884945277e-02 -6.276255879523910675e-02 -6.886281991017542681e-02 -7.562140968691311027e-02 -8.469551787370632745e-02 -9.343578527726181804e-02 -1.001764106959683737e-01 -1.083356978201986121e-01 -1.098698343095275559e-01 -1.189344500601385857e-01 -1.290819115981638454e-01 -1.369493381446818259e-01 -1.376811108122667215e-01 -1.417334084000076710e-01 -1.519229421736611185e-01 -1.577558792295540857e-01
2.586713501828026729e+00 4.049520652199405796e-02 7.645502168073420313e-02 1.028827236352936325e-01 1.304510544908761005e-01 1.464831531752583405e-01 1.605065642831683681e-01 1.726052100066337580e-01 1.802889710130437806e-01 1.828805852097476758e-01 1.847882985689464630e-01 1.848748579758697497e-01 1.841535816673313952e-01 1.840170692775504324e-01 1.837985476366246484e-01 1.829579376214581221e-01 1.828199229376190615e-01 1.841399657604685935e-01 1.840959610829139836e-01 1.820418486531064917e-01 1.787557486631910220e-01 1.750116182816625343e-01 1.723859156321272124e-01 1.696105952098456437e-01 1.651177497955416129e-01 1.600121530921491952e-01 1.543113338409987101e-01 1.494194058884102672e-01 1.422840153713679501e-01 1.360059533448185198e-01 1.305724793211243406e-01 1.271394019764620908e-01 1.199138629223374802e-01 1.126170350320132157e-01 1.058783657449106214e-01 9.876650483858967489e-02 9.254633113089250074e-02 8.256745671280892040e-02 7.521843657432833452e-02 6.640402175083584546e-02 5.974803896465515074e-02 5.182103486170255152e-02 4.377532312292231609e-02 3.782761115099472771e-02 2.884104965982102822e-02 2.157665281771094928e-02 1.400703742101506652e-02 3.795129675632048089e-03 -7.546195505497427236e-03 -1.913281117337556347e-02 -2.368323548147063459e-02 -3.469936212722544294e-02 -4.183256422168689370e-02 -4.822624463910504117e-02 -6.041594452936049214e-02 -6.650601621936717833e-02 -7.560656922628482268e-02 -8.309567482266339011e-02 -9.144986319708349465e-02 -9.937970748760067974e-02 -1.064677339089469404e-01 -1.160631993217297181e-01 -1.175581267612492570e-01 -1.251269197811964162e-01 -1.314546644660418151e-01 -1.384204723686115190e-01 -1.437470713615972839e-01 -1.442183182645734307e-01 -1.525334748844004995e-01
2.597763228704930150e+00 3.668794780970607156e-02 7.889871623961991487e-02 1.051979189640053214e-01 1.293110849777184823e-01 1.504508388451785139e-01 1.651243760750139844e-01 1.765441100488483184e-01 1.858682012970447883e-01 1.865343846965198948e-01 1.862144477050415303e-01 1.862805617115690371e-01 1.865559971031959530e-01 1.865041148280595085e-01 1.857581588024137531e-01 1.842719913287067246e-01 1.833590040545623467e-01 1.835466079227367764e-01 1.836221518562993482e-01 1.821343190788474453e-01 1.800947162928047129e-01 1.783960977078304089e-01 1.741641511973692213e-01 1.687145014765749906e-01 1.666767417460234824e-01 1.647453301159307326e-01 1.596261249746315503e-01 1.550203207203992295e-01 1.504107274043433862e-01 1.441689084179048619e-01 1.358805428211762867e-01 1.303966896223528182e-01 1.254549619798636662e-01 1.194776005428943438e-01 1.103335338030387441e-01 1.027744076241364074e-01 9.745174156727086368e-02 8.828968816270292563e-02 8.100621746882211149e-02 7.397633148780861922e-02 6.338119507558334642e-02 5.360771036152343905e-02 4.449570033240796835e-02 3.773470830551098332e-02 2.932076026442915345e-02 2.218369197094582565e-02 1.348051142317578666e-02 2.417904172757237135e-03 -4.822452368671008294e-03 -1.431860098095993905e-02 -1.858736859126560587e-02 -3.588665439050326561e-02 -4.287134915702308507e-02 -4.760590617174877831e-02 -5.546179880818750269e-02 -6.381984948532438973e-02 -7.336371634656935203e-02 -8.398060588039185648e-02 -8.953258964617170912e-02 -9.617258315191286322e-02 -1.004073481035981930e-01 -1.062298899722605022e-01 -1.160260202921647998e-01 -1.234465498552601986e-01 -1.263629373072640005e-01 -1.363166193445839169e-01 -1.386371263926696462e-01 -1.417164856819451424e-01 -1.503678832193873771e-01
2.608692192303724511e+00 2.121129681416126719e-02 9.024892550285454340e-02 1.360161617583381388e-01 1.377598958717826394e-01 1.668192417316833875e-01 1.783357997274690188e-01 1.852100972779076316e-01 1.919786198019045320e-01 1.874944086446196090e-01 1.882103035652904766e-01 1.935234517012713595e-01 1.985570420114753376e-01 2.015337057883934690e-01 2.023190277705572970e-01 1.959788835088102643e-01 1.900112689582529601e-01 1.939196966416707468e-01 1.993440330935414284e-01 1.987310456534446546e-01 1.916585749768647817e-01 1.783172063027374799e-01 1.701475826165975980e-01 1.713680557330810317e-01 1.730693803012424981e-01 1.714807633362727957e-01 1.623891880566711854e-01 1.564240216227394675e-01 1.513776112426480358e-01 1.472352806805955483e-01 1.462692690944428497e-01 1.444483518491267438e-01 1.340756848561615311e-01 1.246478635816809788e-01 1.157859707529697718e-01 9.648735883239645261e-02 9.515477637972766245e-02 8.887666762138844712e-02 7.528478864812138127e-02 8.116160682375846147e-02 6.626024456123316697e-02 5.600894067203101429e-02 4.076603941319256047e-02 2.786699806133593332e-02 3.335127824666728885e-02 3.547129556915244036e-02 1.306681691693054037e-02 1.047409980690152363e-02 -1.201799242906121355e-02 -6.275887550448382146e-03 -4.090636974828134806e-03 -2.761894992001769772e-02 -2.455326114349599617e-02 -4.006928152050531072e-02 -5.038854961825633277e-02 -5.309531084065700207e-02 -7.082752480356031832e-02 -7.658489436060410271e-02 -8.122844063225378997e-02 -1.056055128031256757e-01 -9.579448295309124506e-02 -1.075181118122226359e-01 -1.113780259340747258e-01 -1.240942442556793868e-01 -1.433258096804027604e-01 -1.376373367302917983e-01 -1.441128883901831859e-01 -1.541550097406816644e-01 -1.510038497626932097e-01
2.651251401266625063e+00 3.595801421955423932e-02 1.081562317163054510e-01 1.305940000345532370e-01 1.328855203108562089e-01 1.658020829607450286e-01 2.030275723648944930e-01 2.063008293463603204e-01 2.076221096320539083e-01 2.068884742707731705e-01 2.051999346532960566e-01 2.065682150078080870e-01 2.105612766243011580e-01 2.098172486769447342e-01 2.042144346463380666e-01 1.980854813308475515e-01 1.954006786990863664e-01 1.972943104691034788e-01 2.014858806523502077e-01 2.000989318465960232e-01 1.910358190063694839e-01 1.926554200818889617e-01 1.956166421324046778e-01 1.934544745783682573e-01 1.917790374830937727e-01 1.922952045185522540e-01 1.884398448195413467e-01 1.885561031213764671e-01 1.776128098281344603e-01 1.586063897092002684e-01 1.464420283998706662e-01 1.318126785912203114e-01 1.280216854051411390e-01 1.314047072185283993e-01 1.288369909816916015e-01 1.302260900194845417e-01 1.312372420213747115e-01 1.085601940343147304e-01 9.735812916663799665e-02 1.016799267564135328e-01 9.199272202833623513e-02 7.246061303049904090e-02 5.550103323019343893e-02 5.116810985413144247e-02 5.135503534437842188e-02 3.852250678673243417e-02 2.634086328151310705e-02 1.717667724163582724e-02 6.941450934542975175e-03 3.913930647823709100e-03 -6.060741732153699561e-04 -3.290276098410591706e-03 -2.575868910981262902e-02 -3.182012654542844959e-02 -4.094120854625407646e-02 -4.426479245675871838e-02 -4.662261489181918073e-02 -6.439885259518131344e-02 -7.777356770441118394e-02 -8.458771579396476281e-02 -7.988637033649319263e-02 -8.919257466395745515e-02 -1.036242495284739468e-01 -1.207106398071361997e-01 -1.317750538315411446e-01 -1.349970620538141208e-01 -1.402448915943869945e-01 -1.407155022282691181e-01 -1.434745907568374113e-01
2.692074017485853066e+00 1.260264055251338576e-02 9.412136036484591850e-02 1.307286638662039369e-01 1.529252090265421915e-01 1.840803207131223307e-01 2.069718311704163982e-01 2.199498093153083589e-01 2.302423333494948987e-01 2.281735951051988009e-01 2.210343889771185510e-01 2.200795096983838017e-01 2.258752449515673000e-01 2.292669814541843099e-01 2.226847651431288766e-01 2.176932419230679372e-01 2.203009344729715269e-01 2.280005812112048391e-01 2.337267500505969264e-01 2.246172238588662329e-01 2.147069616966130468e-01 2.164720403054803677e-01 2.137286783124647538e-01 2.066198701520233494e-01 2.071252139337600995e-01 1.991189826163388410e-01 1.931383951940560950e-01 1.939483696512305233e-01 1.877658409325253797e-01 1.782532694832099918e-01 1.785158759443740140e-01 1.766932717844263701e-01 1.644126025460168339e-01 1.605158793847864807e-01 1.458911622182507417e-01 1.322930375469322517e-01 1.303844658372908805e-01 1.356966885012889090e-01 1.334028683989680331e-01 1.183173985595026706e-01 8.266896499256100317e-02 7.879692446098661429e-02 8.168461094550187596e-02 7.867116667670412400e-02 5.148779145182526967e-02 3.936371063271497384e-02 4.069066665979603759e-02 2.998025225019249410e-02 2.631456097815651832e-02 9.595817834279389905e-03 -4.637383688091581239e-03 -3.045852845601106779e-02 -1.624196513677400242e-02 -1.741981825838109788e-02 -3.213082639165596582e-02 -4.563419032695289340e-02 -3.678525868408419330e-02 -5.560757026473733128e-02 -7.037916806251022506e-02 -6.675062276495934144e-02 -8.144276618216959862e-02 -8.620472512938683052e-02 -1.007956972422537067e-01 -1.094039078430591033e-01 -1.178899329173999089e-01 -1.341274798638294186e-01 -1.071527938098788962e-01 -1.402672725771133000e-01 -1.273945408924306855e-01
2.731292435133313656e+00 8.866901940744981170e-02 1.205635542718794945e-01 1.393864222854150903e-01 1.826157907957231541e-01 2.152848729812594508e-01 2.102036932215562426e-01 2.173647378471852687e-01 2.380502057206296262e-01 2.398379531648433260e-01 2.481421045694793270e-01 2.572299081398162768e-01 2.572044623808011909e-01 2.499861175913239419e-01 2.401756838836335839e-01 2.346418241217941292e-01 2.347010499422316210e-01 2.385372469154845021e-01 2.373593429033378222e-01 2.369677858178350083e-01 2.464084632287033283e-01 2.481408136172740253e-01 2.342796170777514675e-01 2.222529161392151620e-01 2.252302772158195077e-01 2.170795217184152692e-01 2.093541668314282678e-01 1.971493647913261371e-01 1.879808615387948689e-01 1.988621809881520319e-01 1.966991800834229365e-01 1.883842908309520670e-01 1.905361583458526631e-01 1.790505233860768819e-01 1.642755750094517242e-01 1.617003383680951090e-01 1.547418993497667872e-01 1.446533685759688881e-01 1.314982199023670417e-01 1.192713052742409990e-01 1.107497562124209189e-01 1.209443979466020003e-01 9.757733214341088313e-02 8.652986518143544747e-02 7.668163751948041396e-02 6.375701817800057125e-02 5.453514390670055612e-02 5.546365327300927656e-02 4.840573429957428786e-02 2.553870015456061182e-02 1.624894790428356439e-03 1.104412095665703239e-02 -1.988173775280919955e-03 -2.062992421832451819e-03 -1.271948804577612349e-02 -3.359319401272813088e-02 -4.885889210134967964e-02 -5.283240850195824317e-02 -5.221188586968358858e-02 -6.886302928078567864e-02 -6.984691750526936249e-02 -6.899390521597902060e-02 -9.684175128199395965e-02 -1.034755630876144500e-01 -9.766401824610436433e-02 -1.339182928332775246e-01 -1.302147527872811739e-01 -1.200243192979444928e-01 -1.421250941497290698e-01
2.769030637643110193e+00 8.721367067922536354e-02 1.325308261729845893e-01 1.745131661115631450e-01 1.810737873823215216e-01 2.229683350177912582e-01 2.343022269322811713e-01 2.447952231698500014e-01 2.621302301170864157e-01 2.612659685513656349e-01 2.611398313326775966e-01 2.632862455623996567e-01 2.660907194310755952e-01 2.713503528003620158e-01 2.755427200393513743e-01 2.705658700471657574e-01 2.659227590650876105e-01 2.615156195669011696e-01 2.578756655540576648e-01 2.544658346504146684e-01 2.559207625211592507e-01 2.561412708956598561e-01 2.531786784446841132e-01 2.551155105976403159e-01 2.507452288095212700e-01 2.376418317214737397e-01 2.386605584020664306e-01 2.402616758188896584e-01 2.266313103850505217e-01 2.194889358504829302e-01 2.134087913954565985e-01 2.023173814390713254e-01 1.920431418172860449e-01 1.944969478072224589e-01 1.830136418076452609e-01 1.769627715313933924e-01 1.663376894916445137e-01 1.469435756048259323e-01 1.518507173825215384e-01 1.397160459022945278e-01 1.319085227258060822e-01 1.268807069293355627e-01 1.130794320478608894e-01 1.076776036399477166e-01 9.799952736377971763e-02 7.307677132112920526e-02 7.666623592764430783e-02 5.877935811632270524e-02 4.478033743626973207e-02 4.130865182283286613e-02 2.330763071104174564e-02 2.590480434603588747e-02 1.261866290660084745e-02 3.831034384300846009e-03 -2.127648804132670007e-04 4.290156711488728007e-03 -2.815635130041715603e-02 -3.745989008749826821e-02 -4.142678116776291053e-02 -6.212003641093741951e-02 -6.639015423369763746e-02 -6.751643358532363748e-02 -7.475264283384072672e-02 -8.638635065704115823e-02 -8.997016463834119071e-02 -1.064642989624924319e-01 -1.220440588570580048e-01 -1.128741785395934588e-01 -1.191891740054468601e-01
2.805405189584881942e+00 1.208427905134789315e-01 1.467676861082658768e-01 1.800115712861221906e-01 1.928083145153609845e-01 2.256526119523135088e-01 2.464101182522129563e-01 2.720362323141052863e-01 2.786135790047735705e-01 2.816139380742359588e-01 2.783746656819846010e-01 2.736806851495094395e-01 2.723924795687384104e-01 2.784044806070870570e-01 2.864333777917423274e-01 2.916009631025172633e-01 2.981016736340655338e-01 2.928342806589873115e-01 2.817812073412432894e-01 2.779415403457980993e-01 2.762918857819313123e-01 2.792941977147752053e-01 2.822547591846003567e-01 2.831424534555141981e-01 2.639487760414497841e-01 2.470287155926935152e-01 2.458237716204936807e-01 2.379804368108683343e-01 2.394536860249536492e-01 2.347241280191149360e-01 2.210027138919576362e-01 2.105199770590679420e-01 2.162830345267458820e-01 2.101896131355856789e-01 1.906222668115147845e-01 1.855475458918242615e-01 1.785480008372344052e-01 1.722608952011785433e-01 1.616483344894293628e-01 1.537496580882495301e-01 1.550644191054154353e-01 1.373269038505345596e-01 1.370993990861207046e-01 1.189273940176460570e-01 1.172585228945056401e-01 1.109041486738092108e-01 9.534383387414437083e-02 7.739471050182457346e-02 6.367914573010985402e-02 5.582683466809054001e-02 6.087891004921786031e-02 3.205823802330896172e-02 3.326769048133888795e-02 2.252554477813132131e-02 5.489065837532225434e-03 -8.094499559760067950e-03 -1.710241932705812082e-02 -3.387081058424219748e-02 -3.991937039807009341e-02 -4.287621212663264569e-02 -5.443266069805488550e-02 -5.943171672768594177e-02 -6.650369717770983347e-02 -8.712782840750485369e-02 -9.357921335686439357e-02 -9.419076366062953398e-02 -1.000928234109939446e-01 -1.163416469024432243e-01 -1.205539774977081313e-01
2.840494365610290561e+00 8.083429345728532223e-02 1.213895745268268184e-01 1.859247475308398456e-01 2.198098058571785196e-01 2.536981064896455806e-01 2.575797621080129218e-01 2.724093007494627905e-01 3.049401954418802796e-01 3.042086157419010561e-01 2.985759438265090382e-01 2.991203621401973822e-01 3.023557875390257554e-01 3.011353296732461327e-01 2.987269724520021930e-01 2.992146382059798770e-01 2.993814925470561494e-01 2.982546673116831526e-01 3.009875930668197141e-01 2.971791231932603972e-01 2.952077950321680411e-01 2.939777609166036587e-01 2.911586093528712449e-01 2.800525184693088421e-01 2.777485784474255093e-01 2.868260916452143316e-01 2.838674835316141731e-01 2.751272229950990078e-01 2.646598640253903234e-01 2.501520340319185465e-01 2.562493409051490034e-01 2.626522828439286639e-01 2.378395095523522240e-01 2.217094943270515039e-01 2.141768091614409952e-01 2.072308325857065425e-01 2.064354510151305000e-01 1.901485358260761038e-01 1.751890972460132256e-01 1.671708567461896444e-01 1.625118015191301946e-01 1.454779106338697503e-01 1.424438791461067333e-01 1.305472986775457478e-01 1.192578838463536073e-01 1.030056400475601874e-01 9.275150417625310784e-02 9.483680236617837711e-02 1.115386386199094665e-01 7.446124469278474212e-02 5.841240493371056136e-02 5.716062364463089795e-02 5.356081918256885149e-02 3.009111065772173896e-02 2.399553884499804057e-02 -1.572153287660234136e-03 -7.349348507596617855e-03 -4.724859039026673042e-03 -1.630242100916542980e-02 -2.942732983641696207e-02 -3.950070254743448528e-02 -4.788573304468434627e-02 -6.133474941810074937e-02 -6.432453510826806331e-02 -8.443139196381764522e-02 -8.994489415122820797e-02 -1.066155314836743501e-01 -1.042523306400310185e-01 -1.118147374341608435e-01
