logk z350 z325 z280 z245 z210 z200 z180 z170 z160 z140 z120 z110 z100 z080 z070 z060 z040 z035 z020 z00625 z000
2.1132417346878127 0.3058959340932627 0.290912570129439 0.32276890944828385 0.30950502847957506 0.3342733816418164 0.32452601268969616 0.34669838645647166 0.3149271448893556 0.26529621952724436 0.26929553371401427 0.2444227300465544 0.26428523043282914 0.28128237488698055 0.21404600279959396 0.2143383574637871 0.15812908369343281 0.1274958351889795 0.1694926556910792 0.18546522658540177 0.1010171066014326 0.07475290544402274
2.1245486445215134 0.31309292213986845 0.2977117859061357 0.3304658951923843 0.3171421694269736 0.34257091888254365 0.33271686705661413 0.3556146781668176 0.32292746428819885 0.2721913926388559 0.2763652253968054 0.25093446605624997 0.27140539815885883 0.288744355813779 0.21974935123237183 0.2199531457613422 0.16244355352295142 0.13050750400992217 0.17342636542030734 0.189150351251396 0.10249912031373973 0.07554989934781331
2.1358555543552145 0.32036517391665786 0.30458108897179254 0.338243387992189 0.32486071276266054 0.3509578591923428 0.3409968409747726 0.36462985764419187 0.33101493349790484 0.27916237783930664 0.28351367886642453 0.2575200668580215 0.27860842889093806 0.29629404195681697 0.22552162667482573 0.22563538097948177 0.1668111561875779 0.1335542930897677 0.17740402925502868 0.19287628495908102 0.10399547170712141 0.07635300207581583
2.147162464188915 0.3277126894236304 0.3115204793264091 0.34610138784769745 0.33266065848663523 0.3594342025712132 0.3493659344441711 0.3737439248885938 0.33918955251847277 0.28620917512859606 0.290740894122871 0.26417953245186826 0.2858943226290662 0.3039314333160938 0.23136282912695524 0.2313850631182054 0.17123189168731198 0.13663620242851598 0.181425647195243 0.19664302770845665 0.10550616078157762 0.07716221362803047
2.1584693740226157 0.33513546866078625 0.31852995696998554 0.35403989475890985 0.34054200659889805 0.3679999490191551 0.3578241474648096 0.3829568799000238 0.3474513213499031 0.29333178450672437 0.29804687116614526 0.2709128628377906 0.2932630793732436 0.31165652989160986 0.23727295858876052 0.23720219217751326 0.17570576002215377 0.13975323202616705 0.18549121924095047 0.2004505794995229 0.10703118753710826 0.07797753400445706
2.1697762838563164 0.3426335116281256 0.32560952190252185 0.36205890872582636 0.348504757099449 0.3766550985361686 0.3663714800366884 0.39226872267848184 0.3558002399921955 0.30053020597369157 0.30543160999624724 0.2777200580157886 0.3007146991234702 0.31946933168336505 0.24325201506024158 0.24308676815740543 0.18023276119210327 0.14290538188272092 0.189600745392151 0.2042989403322799 0.10857055197371349 0.07879896320509566
2.181083193690017 0.3502068183256483 0.3327591741240182 0.37015842974844687 0.35654890998828803 0.3853996511222536 0.37500793215980743 0.4016794532239679 0.3642363084453505 0.30780443952949776 0.3128951106131769 0.2846011179858622 0.3082491818797461 0.32736983869135955 0.24929999854139848 0.24903879105788185 0.18481289519716051 0.14609265199817764 0.1937542256488447 0.20818811020672764 0.1101242540913932 0.0796265012299463
2.192390103523718 0.35785538875335465 0.33997891363447463 0.3783384578267716 0.36467446526541547 0.3942336067774105 0.3837335038341669 0.4111890715364822 0.37275952670936796 0.31515448517414313 0.3204373730169345 0.2915560427480115 0.3158665276420715 0.3353580509155934 0.25541690903223135 0.2550582608789428 0.18944616203732567 0.14931504237253726 0.19795166001103162 0.21211808912286623 0.11169229389014756 0.08046014807900903
2.2036970133574187 0.3655792229112442 0.34726874043389067 0.38659899296080014 0.3728814229308306 0.40315696550163865 0.3925481950597663 0.42079757761602427 0.3813698947842475 0.32258034290762716 0.3280583972075195 0.2985848323022362 0.3235667364104459 0.3434339683560662 0.26160274653273985 0.2611451776205877 0.19413256171259835 0.15257255300579958 0.2021930484787115 0.2160888770806953 0.11327467136997629 0.08129990375228377
2.2150039231911194 0.373378320799317 0.3546286545222668 0.39494003515053266 0.3811697829845339 0.41216972729493834 0.40145200583660595 0.4305049714625943 0.3900674126699893 0.3300820127299501 0.33575818318493234 0.3056874866485365 0.3313498081848695 0.35159759101277827 0.2678575110429241 0.2672995412828169 0.19887209422297875 0.15586518389796472 0.20647839105188448 0.22010047408021513 0.11487138653087958 0.08214576824977046
2.22631083302482 0.38125268241757315 0.3620586558996026 0.4033615843959691 0.3895395454265253 0.4212718921573096 0.41044493616468575 0.44031125307619234 0.3988520803665933 0.33765949464111195 0.34353673094917275 0.3128640057869124 0.33921574296534235 0.3598489188857294 0.27418120256278417 0.27352135186563037 0.2036647595684669 0.15919293504903267 0.21080768773055059 0.2241528801214256 0.1164824393728574 0.08299774157146922
2.2376177428585207 0.38920230776601294 0.36955874456589854 0.4118636406971097 0.3979907102568048 0.43046346008875236 0.41952698604400573 0.4502164224568184 0.4077238978740597 0.3453127886411128 0.3513940405002409 0.32011438971736395 0.3471645407518644 0.36818795197491977 0.28057382109232 0.27981060936902813 0.2085105577490628 0.16255580645900347 0.21518093851470982 0.22824609520432687 0.11810782989590973 0.08385582371738007
2.2489246526922217 0.39722719684463625 0.37712892052115454 0.4204462040539546 0.40652327747537276 0.4397444310892671 0.4286981554745663 0.4602204796044729 0.41668286519238884 0.35304189472995284 0.3593301118381372 0.3274386384398913 0.35519620154443604 0.3766146902803497 0.28703536663153195 0.2861673137930104 0.2134094887647666 0.16595379812787717 0.2195981434043623 0.23238011932891897 0.11974755810003668 0.08472001468750295
2.2602315625259224 0.40532734965344264 0.3847691837653702 0.42910927446650315 0.4151372470822283 0.44911480515885294 0.4379584444563667 0.47032342451915493 0.42572898232157985 0.3608468129076314 0.36734494496286074 0.33483675195449397 0.3633107253430567 0.38512913380201846 0.29356583918041934 0.29259146513757667 0.21836155261557788 0.16938691005565354 0.22405930239950772 0.23655495249520156 0.1214016239852381 0.08559031448183776
2.271538472359623 0.4135027661924325 0.3924795342985459 0.43785285193475565 0.42383261907737213 0.45857458229751047 0.44730785298940734 0.48052525720086514 0.4348622492616332 0.3687275431741491 0.37543853987441206 0.34230873026117226 0.37150811214772644 0.39373128253992645 0.30016523873898265 0.29908306340272717 0.22336674930149697 0.17285514224233278 0.22856441550014628 0.24077059470317497 0.123070027551514 0.08646672310038467
2.2828453821933237 0.4217534464616056 0.4002599721206813 0.4466769364587122 0.4326093934608039 0.46812376250523935 0.45674638107368815 0.4908259776496032 0.4440826660125488 0.3766840855295055 0.383610896572791 0.3498545733599259 0.3797883619584455 0.4024211364940736 0.3068335653072216 0.30564210858846197 0.22842507882252372 0.17635849468791476 0.2331134827062779 0.24502704595283892 0.12475276879886449 0.08734924054314358
2.2941522920270243 0.4300793904609622 0.4081104972317766 0.4555815280383727 0.4414675702325238 0.47776234578203985 0.46627402870920903 0.5012255858653692 0.4533902325743267 0.38471643997370086 0.39186201505799767 0.3574742812507553 0.3881514747752137 0.4111986956644599 0.3135708188851364 0.312268600694781 0.23353654117865819 0.17989696739239958 0.23770650401790266 0.24932430624419372 0.1264498477272894 0.08823786681011458
2.3054592018607254 0.43848059819050256 0.4160311096318323 0.4645666266737377 0.45040714939253224 0.4874903321279124 0.4758907958959707 0.5117240818481639 0.4627849489469674 0.3928246065067355 0.40019189533003247 0.3651678539336607 0.39659745059803164 0.42006396005108576 0.32037699947272735 0.31896253972168465 0.23870113636990067 0.1834705603557874 0.24234347943502071 0.25366237557723925 0.12816126433678893 0.08913260190129757
2.316766111694426 0.4469570696502259 0.4240218093208476 0.47363223236480634 0.4594281309408283 0.497307721542856 0.4855966826339722 0.522321465597986 0.47226681513047003 0.4010085851286088 0.4086005373888946 0.37293529140864123 0.4051262894268984 0.4290169296539505 0.32725210706999375 0.32572392566917224 0.24391886439625066 0.18707927357807785 0.2470244089576317 0.25804125395197547 0.12988701862736293 0.09003344581669254
2.3280730215281267 0.45550880484013256 0.4320825962988226 0.48277834511157885 0.46853051487741254 0.5072145140268711 0.49539168892321367 0.5330177371148361 0.48183583112483475 0.40926837583932085 0.41708794123458437 0.38077659367569733 0.41373799126181426 0.43805760447305436 0.33419614167693595 0.332552758537244 0.2491897252577083 0.1907231070592711 0.25174929258573575 0.2624609413684023 0.13162711059901147 0.09094039855629965
2.3393799313618273 0.4641358037602228 0.44021347056575777 0.4920049649140555 0.47771430120228486 0.5172107095799579 0.5052758147636955 0.5438128963987143 0.49149199693006207 0.41760397863887205 0.42565410686710187 0.3886917607348291 0.4224325561027796 0.4471859845083974 0.34120910329355403 0.3394490383259001 0.2545137189542737 0.1944020607993672 0.256518130319333 0.2669214378265199 0.13338154025173457 0.09185346012011875
2.350686841195528 0.4728380664104963 0.44841443212165266 0.5013120917722361 0.4869794899154451 0.5272963082021163 0.5152490601554175 0.5547069434496205 0.5012353125461515 0.42601539352726203 0.43429903428644706 0.3966807925860364 0.43120998394979404 0.45640206975997977 0.3482909919198478 0.3464127650351405 0.2598908454859468 0.1981161347983661 0.2613309221584233 0.2714227433263281 0.13515030758553215 0.09277263050814982
2.361993751029229 0.48161559279095356 0.45668548096650796 0.5106997256861212 0.49632608101689396 0.5374713098933465 0.5253114250983801 0.5656998782675551 0.5110657779731037 0.43450262050449134 0.44302272349262045 0.4047436892293196 0.44007027480285815 0.4657058602278016 0.35544180755581767 0.35344393866496543 0.2653211048527279 0.20186532905626794 0.2661876681030069 0.27596485786782726 0.13693341260040434 0.09369790972039296
2.3733006608629297 0.4904683829015939 0.4650266171003228 0.5201678666557098 0.5057540745066306 0.5477357146536478 0.5354629095925826 0.5767917008525172 0.5209833932109179 0.44306565957055927 0.45182517448562104 0.412880450664678 0.44901342866197114 0.4750973559118622 0.36266155020146307 0.36054255921537426 0.2708044970546165 0.20564964357307247 0.27108836815308346 0.2805477814510169 0.13873085529635096 0.09462929775684814
2.3846075706966303 0.49939643674241757 0.47343784052309745 0.5297165146810026 0.5152634703846551 0.5580895224830208 0.5457035136380252 0.5879824112045076 0.5309881582595943 0.4517045107254661 0.46070638726544944 0.4210910768921121 0.4580394455271333 0.48457655681216205 0.3699502198567843 0.36770862668636745 0.2763410220916128 0.2094690783487798 0.2760330223086531 0.28517151407589725 0.140542635673372 0.09556679461751522
2.395914480530331 0.5083997543134247 0.48191915123483203 0.539345669761999 0.524854268650968 0.5685327333814653 0.5560332372347081 0.5992720093235258 0.541080073119133 0.4604191739692118 0.4696663618321055 0.42937556791162185 0.4671483253983448 0.4941434629287011 0.3773078165217812 0.37494214107794493 0.2819306799637169 0.21332363338338994 0.28102163056971585 0.28983605574246835 0.14236875373146773 0.09651040030239447
2.4072213903640316 0.5174783356146152 0.49047054923552663 0.5490553318986998 0.5345264693055688 0.5790653473489814 0.5664520803826311 0.610660495209572 0.5512591377895341 0.4692096493017965 0.4787050981855892 0.43773392372320713 0.47634006827560543 0.5037980742614795 0.3847343401964541 0.3822431023901066 0.28757347067092864 0.21721330867690292 0.2860541929362717 0.29454140645073007 0.1442092094706379 0.09746011481148564
2.4185283001977327 0.5266321806459894 0.49909203452518147 0.5588455010911049 0.5442800723484582 0.5896873643855693 0.5769600430817947 0.6221478688626467 0.5615253522707977 0.4780759367232204 0.487822596325901 0.44616614432686813 0.48561467415891574 0.5135403908104972 0.3922297908808029 0.3896115106228528 0.2932693942132483 0.22113810422931884 0.29113070940832086 0.29928756620068275 0.14606400289088273 0.09841593814478905
2.4298352100314333 0.5358612894075466 0.5077836071037958 0.5687161773392136 0.5541150777796352 0.6003987844912285 0.5875571253321982 0.6337341302827489 0.5718787165629234 0.4870180362334829 0.49701885625304026 0.45467222972260457 0.49497214304827486 0.5233704125757539 0.3997941685748273 0.39704736577618305 0.29901845059067556 0.22509802004063745 0.296251179985863 0.30407453499232595 0.14793313399220193 0.09937787030230433
2.441142119865134 0.5451656618992874 0.5165452669713702 0.5786673606430264 0.5640314855991003 0.6111996076659592 0.5982433271338418 0.6454192794698793 0.5823192306659114 0.4960359478325843 0.5062938779670072 0.4632521799104167 0.5044124749436834 0.5332881395572496 0.4074274732785275 0.4045506678500976 0.3048206398032105 0.22909305611085887 0.30141560466889816 0.30890231282565983 0.1498166027745957 0.1003459112840317
2.4524490296988346 0.5545452981212113 0.5253770141279043 0.5886990510025429 0.5740292958068535 0.6220898339097615 0.6090186484867256 0.6572033164240375 0.5928468945797617 0.5051296715205246 0.5156476614678016 0.4719059948903041 0.5139356698451409 0.5432935717549845 0.4151297049919034 0.4121214168445963 0.31067596185085317 0.23312321243998307 0.3066239834574265 0.3137708997006844 0.151714409238064 0.10132006108997099
2.4637559395325352 0.5640001980733187 0.5342788485733984 0.5988112484177637 0.5841085084028947 0.6330694632226352 0.6198830893908496 0.6690862411452239 0.6034617083044742 0.5142992072973039 0.5250802067554239 0.48063367466226736 0.5235417277526477 0.5533867091689587 0.4229008637149551 0.41975961275967927 0.3165844167336036 0.2371884890280101 0.31187631635144786 0.3186802956173997 0.15362655338260683 0.10230031972012243
2.4750628493662363 0.5735303617556099 0.5432507703078527 0.6090039528886888 0.5942691233872246 0.644138495604581 0.6308366498462143 0.6810680536334386 0.6141636718400497 0.5235445551629225 0.5345915138298744 0.4894352192263064 0.5332306486662044 0.5635675517991726 0.430740949447683 0.42746525559534687 0.3225460044514619 0.24128888587494007 0.31717260335096253 0.32363050057580584 0.15555303520822417 0.1032866871744858
2.486369759199937 0.5831357891680842 0.5522927793312666 0.6192771644153175 0.604511140759842 0.6552969310555979 0.6418793298528187 0.6931487538886809 0.6249527851864867 0.5328657151173795 0.5441815826911519 0.4983106285824207 0.5430024325858097 0.5738360996456251 0.43864996219008634 0.43523834535159844 0.3285607250044278 0.24542440298077273 0.32251284445597017 0.32862151457590255 0.15749385471491606 0.10427916345306121
2.4976766690336376 0.5928164803107417 0.5614048756436405 0.6296308829976505 0.6148345605207477 0.6665447695756864 0.6530111294106635 0.7053283419109513 0.6358290483437864 0.5422626871606757 0.5538504133392576 0.5072599027306106 0.5528570795114643 0.5841923527083169 0.44662790194216556 0.44307888202843426 0.3346285783925014 0.24959504034550822 0.327897039666471 0.33365333761768995 0.1594490119026824 0.1052777485558487
2.5089835788673387 0.602572435183583 0.5705870592449747 0.6400651086356874 0.6252393826699415 0.6778820111648467 0.6642320485197485 0.7176068177002499 0.6467924613119483 0.5517354712928109 0.563598005774191 0.5162830416708765 0.5627945894431684 0.5946363109872481 0.45467476870392076 0.45098686562585455 0.34074956461568284 0.2538007979691466 0.333325188982465 0.3387259697011683 0.16141850677152342 0.10628244248284835
2.520290488701039 0.6124036537866071 0.579839330135268 0.6505798413294279 0.635725607207423 0.689308655823078 0.6755420871800732 0.729984181256576 0.6578430240909722 0.5612840675137843 0.5734243599959514 0.5253800454032173 0.5728149623809211 0.605167974482418 0.4627905624753512 0.45896229614385864 0.3469236836739717 0.2580416758516876 0.3387972924039518 0.34383941082633684 0.16340233932143877 0.10729324523405981
2.53159739853474 0.6223101361198153 0.589161688314522 0.661175081078873 0.6462932341331932 0.7008247035503815 0.6869412453916389 0.7424604325799309 0.668980736680859 0.5709084758235976 0.5833294760045402 0.5345509139276342 0.5829181983247239 0.6157873431938278 0.47097528325645804 0.46700517358244753 0.35315093556736876 0.26231767399313166 0.3443133499309321 0.34899366099319656 0.1654005095524288 0.10831015680948336
2.5429043083684406 0.6322918821832064 0.5985541337827355 0.671850827884022 0.6569422634472512 0.7124301543467563 0.6984295231544445 0.7550355716703132 0.6802055990816078 0.5806086962222494 0.5933133537999565 0.5437956472441264 0.5931042972745755 0.6264944171214762 0.4792289310472404 0.47511549794162045 0.3594313202958732 0.26662879239347836 0.34987336156340526 0.35418872020174674 0.16741301746449322 0.10933317720911889
2.5542112182021413 0.6423488919767811 0.6080166665399089 0.6826070817448748 0.6676726951495972 0.7241250082122024 0.7100069204684901 0.7677095985277236 0.691517611293219 0.5903847287097401 0.6033759933822005 0.5531142453526944 0.6033732592304764 0.6372891962653641 0.4875515058476986 0.48329326922137755 0.3657648378594855 0.2709750310527279 0.3554773273013716 0.35942458845198766 0.1694398630576322 0.11036230643296657
2.5655181280358423 0.6524811655005393 0.6175492865860427 0.693443842661432 0.6784845292402317 0.7359092651467206 0.7216734373337764 0.7804825131521625 0.7029167733156928 0.60023657328607 0.6135173947512725 0.562506708253338 0.6137250841924269 0.6481716806254914 0.4959430076578328 0.49153848742171924 0.37215148825820565 0.2753563899708804 0.3611252471448312 0.3647012657439194 0.17148104633184572 0.11139754448102618
2.5768250378695425 0.6626887027544802 0.6271519939211355 0.7043611106336924 0.6893777657191534 0.7477829251503094 0.7334290737503019 0.7933543155436283 0.714403085149028 0.6101642299512382 0.6237375579071714 0.5719730359460568 0.6241597721604256 0.6591418702018571 0.5044034364776421 0.49985115254264456 0.37859127149203303 0.2797728691479354 0.3668171210937835 0.37001875207754165 0.1735365672871338 0.11243889135329793
2.5881319477032436 0.6729715037386054 0.636824788545189 0.7153588856616577 0.7003524045863643 0.7597459882229708 0.7452738297180688 0.8063250057021235 0.7259765467932264 0.620167698705246 0.634036482849899 0.5815132284308517 0.6346773231344747 0.6701997649944629 0.5129327923071281 0.5082312645841548 0.38508418756096874 0.2842244685838936 0.37255294914822934 0.37537704745285483 0.1756064259234964 0.11348634704978161
2.5994388575369443 0.6833295684529134 0.6465676704582022 0.7264371677453265 0.7114084458418626 0.7717984543647032 0.757207705237075 0.8193945836276457 0.7376371582482867 0.6302469795480924 0.6444141695794537 0.5911272857077219 0.6452777371145724 0.6813453650033072 0.5215310751462893 0.5166788235462489 0.39163023646501177 0.28871118827875436 0.378332731308168 0.3807761518698586 0.17769062224093346 0.11453991157047727
2.610745767370645 0.693762896897405 0.6563806396601752 0.7375959568846994 0.7225458894856492 0.7839403235755072 0.7692307003073219 0.8325630493201964 0.7493849195142094 0.6404020724797777 0.6548706180958361 0.6008152077766676 0.6559610141007194 0.692578670228391 0.5301982849951264 0.5251938294289276 0.39822941820416274 0.293233028232518 0.38415646757359995 0.386216065328553 0.1797891562394452 0.11559958491538513
2.622052677204346 0.7042714890720804 0.6662636961511085 0.7488352530797768 0.7337647355177243 0.7961715958553833 0.7813428149288093 0.8458304027797754 0.7612198305909947 0.6506329775003024 0.6654058283990468 0.6105769946376894 0.666727154092916 0.7038996806697144 0.5389344218536398 0.5337762822321905 0.4048817327784216 0.2977899884451846 0.39002415794452516 0.3916967878289384 0.18190202791903126 0.11666536708450487
2.633359587038046 0.7148553449769381 0.6762168399310009 0.7601550563305571 0.7450649839380863 0.8084922712043299 0.7935440491015358 0.8591966440063812 0.7731418914786414 0.660939694609665 0.6760198004890842 0.6204126462907859 0.6775761570911611 0.7153083963272758 0.5477394857218281 0.5424261819560371 0.4115871801877875 0.3023820689167536 0.39593580242094295 0.39721831937101393 0.18402923727969184 0.11773725807783669
2.6446664968717473 0.7255144646119802 0.6862400709998542 0.7715553666370425 0.7564466347467376 0.8209023496223489 0.8058344028255037 0.8726617730000163 0.7851511021771513 0.6713222238078675 0.6867125343659504 0.6303221627359588 0.6885080230954562 0.7268048172010777 0.556613476599693 0.5511435286004687 0.4183457604322619 0.30700926964722586 0.40189140100285436 0.4027806599547808 0.1861707843214272 0.11881525789538061
2.655973406705448 0.7362488479772052 0.6963333893576666 0.7830361839992315 0.7679096879436764 0.833401831109439 0.8182138761007108 0.8862257897606786 0.7972474626865231 0.6817805650949084 0.6974840300296434 0.6403055439732067 0.6995227521058002 0.7383889432911179 0.5655563944872332 0.5599283221654842 0.4251574735118436 0.31167159063660066 0.40789095369025863 0.408383809580238 0.1883266690442369 0.11989936653713651
2.6672803165391485 0.7470584950726138 0.7064967950044393 0.7945975084171244 0.7794541435289034 0.8459907156656009 0.8306824689271588 0.8998886942883694 0.8094309730067574 0.6923147184707883 0.7083342874801646 0.6503627900025306 0.7106203441221935 0.7500607745973977 0.5745682393844492 0.568780562651084 0.4320223194265331 0.3163690318848784 0.4139344604831561 0.41402776824738596 0.19049689144812104 0.12098958400310428
2.6785872263728496 0.7579434058982061 0.7167302879401722 0.8062393398907217 0.7910800015024191 0.8586690032908346 0.8432401813048472 0.9136504865830885 0.8217016331378544 0.7029246839355077 0.7192633067175137 0.6604939008239303 0.7218007991446364 0.761820311119917 0.5836490112913415 0.5777002500572683 0.4389402981763306 0.321101593392059 0.4200219213815468 0.4197125359562248 0.19268145153307986 0.1220859102932843
2.68989413620655 0.7689035804539808 0.7270338681648643 0.8179616784200222 0.8027872618642216 0.871436693985139 0.8558870132337747 0.9275111666448345 0.8340594430798126 0.713610461489065 0.7302710877416897 0.6706988764374047 0.7330641171731276 0.7736675528586745 0.5927987102079089 0.5866873843840363 0.4459114097612352 0.3258692751581421 0.4261533363854302 0.4254381127067539 0.19488034929911302 0.1231883454076762
2.701201046040251 0.77993901873994 0.7374075356785168 0.8297645240050276 0.8145759246143132 0.8842937877485159 0.8686229647139435 0.9414707344736095 0.8465044028326341 0.724372051131462 0.7413576305526942 0.6809777168429555 0.7444102982076689 0.7856024998136721 0.6020173361341526 0.5957419656313891 0.4529356541812482 0.33067207718312847 0.4323287054948071 0.4312044984989742 0.19709358474622096 0.1242968893462803
2.7125079558739515 0.7910497207560819 0.7478512904811292 0.8416478766457367 0.8264459897526926 0.8972402845809638 0.881448035745352 0.9555291900694121 0.8590365123963176 0.7352094528626979 0.7525229351505262 0.6913304220405816 0.7558393422482592 0.7976251519849086 0.611304889070072 0.6048639937993261 0.4600130314363687 0.3355099994670174 0.438548028709677 0.437011693332885 0.1993211578744032 0.12541154210909622
2.723814865707652 0.8022356865024072 0.7583651325727012 0.8536117363421495 0.8383974572793597 0.9102761844824832 0.8943622263280007 0.9696865334322424 0.8716557717708633 0.746122666682772 0.7637670015351855 0.7017569920302831 0.7673512492948985 0.8097355093723839 0.6206613690156669 0.614053468887847 0.4671435415265966 0.34038304200980907 0.4448113060300399 0.44285969720848645 0.20156306868366014 0.12653230369612434
2.7351217755413533 0.8134969159789165 0.7689490619532336 0.865656103094267 0.8504303271943157 0.9234014874530747 0.90736553646189 0.9839427645621018 0.8843621809562717 0.757111692591686 0.7750898297066732 0.7122574268120606 0.7789460193475877 0.8219335719760993 0.6300867759709382 0.6233103908969528 0.47432718445193284 0.3452912048115039 0.45111853745589625 0.44874851012577877 0.2038193171739916 0.1276591741073645
2.7464286853750535 0.824833409185608 0.7796030786227252 0.8777809769020872 0.8625445994975587 0.9366161934927366 0.9204579661470182 0.9982978834589876 0.8971557399525412 0.7681765305894379 0.7864914196649874 0.7228317263859129 0.7906236524063249 0.8342193397960527 0.6395811099358844 0.632634759826642 0.4815639602123759 0.350234487872101 0.4574697229872451 0.4546781320847615 0.20608990334539745 0.12879215334281668
2.7577355952087546 0.8362451661224841 0.7903271825811775 0.8899863577656129 0.8747402741890908 0.9499203026014711 0.9336395153833881 1.012751890122903 0.9100364487596745 0.7793171806760296 0.7979717714101306 0.7334798907518416 0.8023841484711125 0.8465928128322462 0.6491443709105073 0.6420265756769162 0.4888538688079276 0.3552128911916014 0.4638648626240876 0.4606485630854353 0.2083748271978778 0.1299312414024807
2.769042505042455 0.8477321867895431 0.8011213738285894 0.902272245684842 0.8870173512689108 0.9633138147792771 0.9469101841709979 1.0273047845538457 0.9230043073776697 0.7905336428514599 0.8095308849421011 0.7442019199098457 0.814227507541949 0.8590539910846788 0.6587765588948055 0.6514858384477745 0.49619691023858664 0.3602264147700044 0.4703039563664231 0.46665980312779953 0.21067408873143278 0.1310764382863569
2.780349414876156 0.8592944711867853 0.8119856523649609 0.9146386406597748 0.8993758307370184 0.9767967300261542 0.9602699725098475 1.041956566751816 0.9360593158065267 0.801825917115729 0.8211687602608991 0.7549978138599251 0.8261537296188344 0.8716028745533502 0.6684776738887794 0.6610125481392167 0.5035930845043534 0.36527505860731013 0.47678700421425146 0.4727118522118544 0.21298768794606215 0.13222774399444498
2.791656324709857 0.8709320193142117 0.8229200181902931 0.9270855426904124 0.9118157125934151 0.9903690483421037 0.9737188803999379 1.0567072367168153 0.9492014740462469 0.8131940034688376 0.8328853973665252 0.7658675726020807 0.8381628147017699 0.8842394632382614 0.6782477158924297 0.670606704751244 0.5110423916052281 0.370358822703519 0.48331400616757336 0.4788047103376004 0.21531562484176625 0.13338515852674526
2.802963234543557 0.8826448311718202 0.8339244713045841 0.9396129517767531 0.9243369968380986 1.0040307697271236 0.9872569078412676 1.0715567944488416 0.9624307820968282 0.8246379019107841 0.8446807962589785 0.7768111961363111 0.8502547627907535 0.8969637571394111 0.6880866849057552 0.6802683082838544 0.5185448315412101 0.3754777070586302 0.4898849622263879 0.48493837750503654 0.2176578994185447 0.13454868188325753
2.814270144377258 0.8944329067596133 0.8449990117078361 0.9522208679187986 0.9369396834710711 1.017781894181216 1.0008840548338382 1.0865052399478967 0.975747239958273 0.8361576124415705 0.85655495693826 0.7878286844626178 0.8624295738857874 0.9097757562568006 0.6979945809287569 0.68999735873705 0.5261004043123004 0.38063171167264465 0.49649987239069593 0.4911128537141638 0.22001451167639785 0.13571831406398194
2.825577054210959 0.9062962460775891 0.8561436394000475 0.9649092911165478 0.9496237724923314 1.0316224217043795 1.0146003213776487 1.1015525732139793 0.9891508476305794 0.8477531350611953 0.8685078794043688 0.7989200375809994 0.8746872479868698 0.9226754605904288 0.7079714039614341 0.6997938561108296 0.533709109918498 0.38582083654556165 0.5031587366604968 0.4973281389649816 0.22238546161532535 0.13689405506891816
2.8368839640446595 0.9182348491257486 0.8673583543812187 0.9776782213700008 0.9623892639018798 1.0455523522966146 1.0284057074726998 1.1166987942470903 1.0026416051137481 0.859424469769659 0.8805395636573055 0.810085255491457 0.8870277850940019 0.9356628701402965 0.7180171540037872 0.7096578004051933 0.5413709483598034 0.3910450816773816 0.509861555035791 0.5035842332574902 0.22477074923532747 0.13807590489806648
2.8481908738783606 0.9302487159040915 0.8786431566513502 0.9905276586791582 0.9752361576997164 1.0595716859579214 1.0423002131189907 1.1319439030472291 1.0162195124077797 0.8711716165669621 0.8926500096970701 0.8213243381939903 0.8994511852071833 0.9487379849064035 0.7281318310558161 0.7195891916201415 0.5490859196362167 0.3963044470681044 0.5166083275165783 0.5098811365916895 0.2271703745364041 0.13926386355142695
2.8594977837120608 0.9423378464126173 0.889998046210441 1.003457603044019 0.9881644538858407 1.0736804226882988 1.0562838383165216 1.1472878996143956 1.0298845695126726 0.8829945754531033 0.9048392175236617 0.8326372856885985 0.911957448326413 0.9619008048887487 0.7383154351175205 0.7295880297556734 0.5568540237477373 0.40159893271772973 0.5233990541028584 0.5162188489675793 0.22958433751855523 0.14045793102899928
2.870804693545762 0.954502240651327 0.9014230230584924 1.0164680544645845 1.0011741524602538 1.0878785624877492 1.0703565830652935 1.1627307839485908 1.043636776428429 0.8948933464280845 0.9171071871370818 0.8440240979752831 0.924546574451693 0.9751513300873345 0.7485679661889012 0.7396543148117903 0.5646752606943661 0.4069285386262582 0.530233734794632 0.5225973703851601 0.2320126381817808 0.14165810733078377
2.8821116033794625 0.9667418986202199 0.9129180871955034 1.0295590129408536 1.0142652534229544 1.1021661053562704 1.084518447365305 1.1782725560498135 1.0574761331550468 0.9068679294919038 0.9294539185373293 0.855484775054043 0.9372185635830219 0.9884895605021586 0.7588894242699575 0.7497880467884912 0.5725496304761024 0.41229326479368933 0.5371123695918985 0.5290167008444313 0.234455276526081 0.14286439245678018
2.893418513213163 0.9790568203192962 0.9244832386214742 1.0427304784728268 1.027437756773943 1.116543051293863 1.0987694312165566 1.1939132159180643 1.0714026396925271 0.918918324644562 0.9418794117244043 0.8670193169248782 0.9499734157203998 1.001915496133222 0.7692798093606894 0.7599892256857761 0.5804771330929464 0.4176931112200233 0.544034958494658 0.5354768403453934 0.23691225255145576 0.14407678640698868
2.904725423046864 0.9914470057485563 0.9361184773364053 1.0559824510605043 1.0406916625132203 1.131009400300528 1.113109534619049 1.2096527635533436 1.0854162960408702 0.9310445318860601 0.9543836666983078 0.8786277235877897 0.9628111308638275 1.0154291369805253 0.7797391214610976 0.7702578515036458 0.5884577685448984 0.4231280779052602 0.551001501502911 0.5419777888880463 0.2393835662579049 0.1452952891814091
